"ortholog_name","input","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs"
"Nhej1","NHEJ1",516,"ENSG00000187736","516.1.1","ENSMUSG00000026162","non-homologous end joining factor 1 [Source:MGI Symbol;Acc:MGI:1922820]",1,1
"Ninj1","NINJ1",517,"ENSG00000131669","517.1.1","ENSMUSG00000037966","ninjurin 1 [Source:MGI Symbol;Acc:MGI:1196617]",1,1
"Nipa2","NIPA2",518,"ENSG00000140157","518.1.1","ENSMUSG00000030452","non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) [Source:MGI Symbol;Acc:MGI:1913918]",1,1
"Nlk","NLK",519,"ENSG00000087095","519.1.1","ENSMUSG00000017376","nemo like kinase [Source:MGI Symbol;Acc:MGI:1201387]",1,1
"Nlrx1","NLRX1",520,"ENSG00000160703","520.1.1","ENSMUSG00000032109","NLR family member X1 [Source:MGI Symbol;Acc:MGI:2429611]",1,1
"Nolc1","NOLC1",521,"ENSG00000166197","521.1.1","ENSMUSG00000015176","nucleolar and coiled-body phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:1918019]",1,1
"Notch1","NOTCH1",522,"ENSG00000148400","522.1.1","ENSMUSG00000026923","notch 1 [Source:MGI Symbol;Acc:MGI:97363]",1,1
"Notch3","NOTCH3",523,"ENSG00000074181","523.1.1","ENSMUSG00000038146","notch 3 [Source:MGI Symbol;Acc:MGI:99460]",1,1
"Nox1","NOX1",524,"ENSG00000007952","524.1.1","ENSMUSG00000031257","NADPH oxidase 1 [Source:MGI Symbol;Acc:MGI:2450016]",1,1
"Nox4","NOX4",525,"ENSG00000086991","525.1.1","ENSMUSG00000030562","NADPH oxidase 4 [Source:MGI Symbol;Acc:MGI:1354184]",1,1
"Npm1","NPM1",526,"ENSG00000181163","526.1.1","ENSMUSG00000057113","nucleophosmin 1 [Source:MGI Symbol;Acc:MGI:106184]",1,1
"Nqo1","NQO1",527,"ENSG00000181019","527.1.1","ENSMUSG00000003849","NAD(P)H dehydrogenase, quinone 1 [Source:MGI Symbol;Acc:MGI:103187]",1,1
"Nr1h2","NR1H2",528,"ENSG00000131408","528.1.1","ENSMUSG00000060601","nuclear receptor subfamily 1, group H, member 2 [Source:MGI Symbol;Acc:MGI:1352463]",1,1
"Nr2e1","NR2E1",529,"ENSG00000112333","529.1.1","ENSMUSG00000019803","nuclear receptor subfamily 2, group E, member 1 [Source:MGI Symbol;Acc:MGI:1100526]",1,1
"Nras","NRAS",530,"ENSG00000213281","530.1.1","ENSMUSG00000027852","neuroblastoma ras oncogene [Source:MGI Symbol;Acc:MGI:97376]",1,1
"Nrf1","NRF1",531,"ENSG00000106459","531.1.1","ENSMUSG00000058440","nuclear respiratory factor 1 [Source:MGI Symbol;Acc:MGI:1332235]",1,1
"Nrsn2","NRSN2",532,"ENSG00000125841","532.1.1","ENSMUSG00000059361","neurensin 2 [Source:MGI Symbol;Acc:MGI:2684969]",1,1
"Nsun2","NSUN2",533,"ENSG00000037474","533.1.1","ENSMUSG00000021595","NOL1/NOP2/Sun domain family member 2 [Source:MGI Symbol;Acc:MGI:107252]",1,1
"Ntn4","NTN4",534,"ENSG00000074527","534.1.1","ENSMUSG00000020019","netrin 4 [Source:MGI Symbol;Acc:MGI:1888978]",1,1
"Nuak1","NUAK1",535,"ENSG00000074590","535.1.1","ENSMUSG00000020032","NUAK family, SNF1-like kinase, 1 [Source:MGI Symbol;Acc:MGI:1925226]",1,1
"Nuak2","NUAK2",536,"ENSG00000163545","536.1.1","ENSMUSG00000009772","NUAK family, SNF1-like kinase, 2 [Source:MGI Symbol;Acc:MGI:1921387]",1,1
"Nudt5","NUDT5",537,"ENSG00000165609","537.1.1","ENSMUSG00000025817","nudix hydrolase 5 [Source:MGI Symbol;Acc:MGI:1858232]",1,1
"Ogg1","OGG1",539,"ENSG00000114026","539.1.1","ENSMUSG00000030271","8-oxoguanine DNA-glycosylase 1 [Source:MGI Symbol;Acc:MGI:1097693]",1,1
"Ogt","OGT",540,"ENSG00000147162","540.1.1","ENSMUSG00000034160","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]",1,1
"Opa1","OPA1",541,"ENSG00000198836","541.1.1","ENSMUSG00000038084","OPA1, mitochondrial dynamin like GTPase [Source:MGI Symbol;Acc:MGI:1921393]",1,1
"Orai1","ORAI1",542,"ENSG00000276045","542.1.1","ENSMUSG00000049686","ORAI calcium release-activated calcium modulator 1 [Source:MGI Symbol;Acc:MGI:1925542]",1,1
"Orc1","ORC1",543,"ENSG00000085840","543.1.1","ENSMUSG00000028587","origin recognition complex, subunit 1 [Source:MGI Symbol;Acc:MGI:1328337]",1,1
"Otx2","OTX2",544,"ENSG00000165588","544.1.1","ENSMUSG00000021848","orthodenticle homeobox 2 [Source:MGI Symbol;Acc:MGI:97451]",1,1
"Oxtr","OXTR",545,"ENSG00000180914","545.1.1","ENSMUSG00000049112","oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147]",1,1
"P2ry14","P2RY14",546,"ENSG00000174944","546.1.1","ENSMUSG00000036381","purinergic receptor P2Y, G-protein coupled, 14 [Source:MGI Symbol;Acc:MGI:2155705]",1,1
"P3h1","P3H1",547,"ENSG00000117385","547.1.1","ENSMUSG00000028641","prolyl 3-hydroxylase 1 [Source:MGI Symbol;Acc:MGI:1888921]",1,1
"Pak2","PAK2",548,"ENSG00000180370","548.1.1","ENSMUSG00000022781","p21 (RAC1) activated kinase 2 [Source:MGI Symbol;Acc:MGI:1339984]",1,1
"Pak4","PAK4",549,"ENSG00000130669","549.1.1","ENSMUSG00000030602","p21 (RAC1) activated kinase 4 [Source:MGI Symbol;Acc:MGI:1917834]",1,1
"Papss2","PAPSS2",550,"ENSG00000198682","550.1.1","ENSMUSG00000024899","3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:MGI Symbol;Acc:MGI:1330223]",1,1
"Park7","PARK7",551,"ENSG00000116288","551.1.1","ENSMUSG00000028964","Parkinson disease (autosomal recessive, early onset) 7 [Source:MGI Symbol;Acc:MGI:2135637]",1,1
"Parp1","PARP1",552,"ENSG00000143799","552.1.1","ENSMUSG00000026496","poly (ADP-ribose) polymerase family, member 1 [Source:MGI Symbol;Acc:MGI:1340806]",1,1
"Patz1","PATZ1",553,"ENSG00000100105","553.1.1","ENSMUSG00000020453","POZ (BTB) and AT hook containing zinc finger 1 [Source:MGI Symbol;Acc:MGI:1891832]",1,1
"Pax8","PAX8",554,"ENSG00000125618","554.1.1","ENSMUSG00000026976","paired box 8 [Source:MGI Symbol;Acc:MGI:97492]",1,1
"Pbp2","PEBP1",565,"ENSG00000089220","565.1.1","ENSMUSG00000047104","phosphatidylethanolamine binding protein 2 [Source:MGI Symbol;Acc:MGI:1923650]",1,1
"Pbrm1","PBRM1",555,"ENSG00000163939","555.1.1","ENSMUSG00000042323","polybromo 1 [Source:MGI Symbol;Acc:MGI:1923998]",1,1
"Pcgf2","PCGF2",556,"ENSG00000277258","556.1.1","ENSMUSG00000018537","polycomb group ring finger 2 [Source:MGI Symbol;Acc:MGI:99161]",1,1
"Pdcd10","PDCD10",557,"ENSG00000114209","557.1.1","ENSMUSG00000027835","programmed cell death 10 [Source:MGI Symbol;Acc:MGI:1928396]",1,1
"Pdcd11","PDCD11",558,"ENSG00000148843","558.1.1","ENSMUSG00000025047","programmed cell death 11 [Source:MGI Symbol;Acc:MGI:1341788]",1,1
"Pdcd4","PDCD4",559,"ENSG00000150593","559.1.1","ENSMUSG00000024975","programmed cell death 4 [Source:MGI Symbol;Acc:MGI:107490]",1,1
"Pdgfb","PDGFB",560,"ENSG00000100311","560.1.1","ENSMUSG00000000489","platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]",1,1
"Pdik1l","PDIK1L",561,"ENSG00000175087","561.1.1","ENSMUSG00000050890","PDLIM1 interacting kinase 1 like [Source:MGI Symbol;Acc:MGI:2385213]",1,1
"Pdpk1","PDPK1",562,"ENSG00000140992","562.1.1","ENSMUSG00000024122","3-phosphoinositide dependent protein kinase 1 [Source:MGI Symbol;Acc:MGI:1338068]",1,1
"Pdzd2","PDZD2",563,"ENSG00000133401","563.1.1","ENSMUSG00000022197","PDZ domain containing 2 [Source:MGI Symbol;Acc:MGI:1922394]",1,1
"Pea15a","PEA15",564,"ENSG00000162734","564.1.1","ENSMUSG00000013698","proliferation and apoptosis adaptor protein 15A [Source:MGI Symbol;Acc:MGI:104799]",1,1
"Pelp1","PELP1",566,"ENSG00000141456","566.1.1","ENSMUSG00000018921","proline, glutamic acid and leucine rich protein 1 [Source:MGI Symbol;Acc:MGI:1922523]",1,1
"Pes1","PES1",567,"ENSG00000100029","567.1.1","ENSMUSG00000020430","pescadillo ribosomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1890613]",1,1
"Pex19","PEX19",568,"ENSG00000162735","568.1.1","ENSMUSG00000003464","peroxisomal biogenesis factor 19 [Source:MGI Symbol;Acc:MGI:1334458]",1,1
"Pgr","PGR",569,"ENSG00000082175","569.1.1","ENSMUSG00000031870","progesterone receptor [Source:MGI Symbol;Acc:MGI:97567]",1,1
"Phb1","PHB",570,"ENSG00000167085","570.1.1","ENSMUSG00000038845","prohibitin 1 [Source:MGI Symbol;Acc:MGI:97572]",1,1
"Phb2","PHB2",571,"ENSG00000215021","571.1.1","ENSMUSG00000004264","prohibitin 2 [Source:MGI Symbol;Acc:MGI:102520]",1,1
"Phgdh","PHGDH",572,"ENSG00000092621","572.1.1","ENSMUSG00000053398","3-phosphoglycerate dehydrogenase [Source:MGI Symbol;Acc:MGI:1355330]",1,1
"Pi4kb","PI4KB",573,"ENSG00000143393","573.1.1","ENSMUSG00000038861","phosphatidylinositol 4-kinase beta [Source:MGI Symbol;Acc:MGI:1334433]",1,1
"Pik3c2a","PIK3C2A",574,"ENSG00000011405","574.1.1","ENSMUSG00000030660","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:MGI Symbol;Acc:MGI:1203729]",1,1
"Pik3ca","PIK3CA",575,"ENSG00000121879","575.1.1","ENSMUSG00000027665","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:1206581]",1,1
"Pik3r5","PIK3R5",576,"ENSG00000141506","576.1.1","ENSMUSG00000020901","phosphoinositide-3-kinase regulatory subunit 5 [Source:MGI Symbol;Acc:MGI:2443588]",1,1
"Pim1","PIM1",577,"ENSG00000137193","577.1.1","ENSMUSG00000024014","proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]",1,1
"Pink1","PINK1",579,"ENSG00000158828","579.1.1","ENSMUSG00000028756","PTEN induced putative kinase 1 [Source:MGI Symbol;Acc:MGI:1916193]",1,1
"Pir","PIR",581,"ENSG00000087842","581.1.1","ENSMUSG00000031379","pirin [Source:MGI Symbol;Acc:MGI:1916906]",1,1
"Pitx1","PITX1",582,"ENSG00000069011","582.1.1","ENSMUSG00000021506","paired-like homeodomain transcription factor 1 [Source:MGI Symbol;Acc:MGI:107374]",1,1
"Pla2g2a","PLA2G2A",583,"ENSG00000188257","583.1.1","ENSMUSG00000058908","phospholipase A2, group IIA (platelets, synovial fluid) [Source:MGI Symbol;Acc:MGI:104642]",1,1
"Pla2r1","PLA2R1",584,"ENSG00000153246","584.1.1","ENSMUSG00000054580","phospholipase A2 receptor 1 [Source:MGI Symbol;Acc:MGI:102468]",1,1
"Pld2","PLD2",585,"ENSG00000129219","585.1.1","ENSMUSG00000020828","phospholipase D2 [Source:MGI Symbol;Acc:MGI:892877]",1,1
"Plk1","PLK1",586,"ENSG00000166851","586.1.1","ENSMUSG00000030867","polo like kinase 1 [Source:MGI Symbol;Acc:MGI:97621]",1,1
"Pml","PML",587,"ENSG00000140464","587.1.1","ENSMUSG00000036986","promyelocytic leukemia [Source:MGI Symbol;Acc:MGI:104662]",1,1
"Pmvk","PMVK",588,"ENSG00000163344","588.1.1","ENSMUSG00000027952","phosphomevalonate kinase [Source:MGI Symbol;Acc:MGI:1915853]",1,1
"Pnpt1","PNPT1",589,"ENSG00000138035","589.1.1","ENSMUSG00000020464","polyribonucleotide nucleotidyltransferase 1 [Source:MGI Symbol;Acc:MGI:1918951]",1,1
"Pon1","PON1",590,"ENSG00000005421","590.1.1","ENSMUSG00000002588","paraoxonase 1 [Source:MGI Symbol;Acc:MGI:103295]",1,1
"Pou3f1","POU3F1",592,"ENSG00000185668","592.1.1","ENSMUSG00000090125","POU domain, class 3, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101896]",1,1
"Pou5f1","POU5F1",593,"ENSG00000204531","593.1.1","ENSMUSG00000024406","POU domain, class 5, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101893]",1,1
"Pparg","PPARG",594,"ENSG00000132170","594.1.1","ENSMUSG00000000440","peroxisome proliferator activated receptor gamma [Source:MGI Symbol;Acc:MGI:97747]",1,1
"Ppargc1a","PPARGC1A",595,"ENSG00000109819","595.1.1","ENSMUSG00000029167","peroxisome proliferative activated receptor, gamma, coactivator 1 alpha [Source:MGI Symbol;Acc:MGI:1342774]",1,1
"Ppib","PPIB",596,"ENSG00000166794","596.1.1","ENSMUSG00000032383","peptidylprolyl isomerase B [Source:MGI Symbol;Acc:MGI:97750]",1,1
"Ppm1b","PPM1B",597,"ENSG00000138032","597.1.1","ENSMUSG00000061130","protein phosphatase 1B, magnesium dependent, beta isoform [Source:MGI Symbol;Acc:MGI:101841]",1,1
"Ppm1d","PPM1D",598,"ENSG00000170836","598.1.1","ENSMUSG00000020525","protein phosphatase 1D magnesium-dependent, delta isoform [Source:MGI Symbol;Acc:MGI:1858214]",1,1
"Ppp1r13b","PPP1R13B",599,"ENSG00000088808","599.1.1","ENSMUSG00000021285","protein phosphatase 1, regulatory subunit 13B [Source:MGI Symbol;Acc:MGI:1336199]",1,1
"Ppp2r1a","PPP2R1A",600,"ENSG00000105568","600.1.1","ENSMUSG00000007564","protein phosphatase 2, regulatory subunit A, alpha [Source:MGI Symbol;Acc:MGI:1926334]",1,1
"Ppp2r5a","PPP2R5A",601,"ENSG00000066027","601.1.1","ENSMUSG00000026626","protein phosphatase 2, regulatory subunit B', alpha [Source:MGI Symbol;Acc:MGI:2388479]",1,1
"Prkaa2","PRKAA2",602,"ENSG00000162409","602.1.1","ENSMUSG00000028518","protein kinase, AMP-activated, alpha 2 catalytic subunit [Source:MGI Symbol;Acc:MGI:1336173]",1,1
"Prkcd","PRKCD",603,"ENSG00000163932","603.1.1","ENSMUSG00000021948","protein kinase C, delta [Source:MGI Symbol;Acc:MGI:97598]",1,1
"Prkd1","PRKD1",605,"ENSG00000184304","605.1.1","ENSMUSG00000002688","protein kinase D1 [Source:MGI Symbol;Acc:MGI:99879]",1,1
"Prkd2","PRKD2",606,"ENSG00000105287","606.1.1","ENSMUSG00000041187","protein kinase D2 [Source:MGI Symbol;Acc:MGI:2141917]",1,1
"Prkdc","PRKDC",607,"ENSG00000253729","607.1.1","ENSMUSG00000022672","protein kinase, DNA activated, catalytic polypeptide [Source:MGI Symbol;Acc:MGI:104779]",1,1
"Prkn","PRKN",608,"ENSG00000185345","608.1.1","ENSMUSG00000023826","parkin RBR E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1355296]",1,1
"Prmt1","PRMT1",609,"ENSG00000126457","609.1.1","ENSMUSG00000109324","protein arginine N-methyltransferase 1 [Source:MGI Symbol;Acc:MGI:107846]",1,1
"Prmt6","PRMT6",610,"ENSG00000198890","610.1.1","ENSMUSG00000049300","protein arginine N-methyltransferase 6 [Source:MGI Symbol;Acc:MGI:2139971]",1,1
"Prodh","PRODH",611,"ENSG00000100033","611.1.1","ENSMUSG00000003526","proline dehydrogenase [Source:MGI Symbol;Acc:MGI:97770]",1,1
"Prox1","PROX1",612,"ENSG00000117707","612.1.1","ENSMUSG00000010175","prospero homeobox 1 [Source:MGI Symbol;Acc:MGI:97772]",1,1
"Prpf19","PRPF19",613,"ENSG00000110107","613.1.1","ENSMUSG00000024735","pre-mRNA processing factor 19 [Source:MGI Symbol;Acc:MGI:106247]",1,1
"Psma5","PSMA5",615,"ENSG00000143106","615.1.1","ENSMUSG00000068749","proteasome subunit alpha 5 [Source:MGI Symbol;Acc:MGI:1347009]",1,1
"Psmb1","PSMB1",616,"ENSG00000008018","616.1.1","ENSMUSG00000014769","proteasome (prosome, macropain) subunit, beta type 1 [Source:MGI Symbol;Acc:MGI:104884]",1,1
"Psmb5","PSMB5",617,"ENSG00000100804","617.1.1","ENSMUSG00000022193","proteasome (prosome, macropain) subunit, beta type 5 [Source:MGI Symbol;Acc:MGI:1194513]",1,1
"Psmd14","PSMD14",618,"ENSG00000115233","618.1.1","ENSMUSG00000026914","proteasome (prosome, macropain) 26S subunit, non-ATPase, 14 [Source:MGI Symbol;Acc:MGI:1913284]",1,1
"Ptgs2","PTGS2",620,"ENSG00000073756","620.1.1","ENSMUSG00000032487","prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]",1,1
"Ptk2","PTK2",621,"ENSG00000169398","621.1.1","ENSMUSG00000022607","PTK2 protein tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95481]",1,1
"Ptpn1","PTPN1",622,"ENSG00000196396","622.1.1","ENSMUSG00000027540","protein tyrosine phosphatase, non-receptor type 1 [Source:MGI Symbol;Acc:MGI:97805]",1,1
"Ptpn6","PTPN6",623,"ENSG00000111679","623.1.1","ENSMUSG00000004266","protein tyrosine phosphatase, non-receptor type 6 [Source:MGI Symbol;Acc:MGI:96055]",1,1
"Pttg1","PTTG1",624,"ENSG00000164611","624.1.1","ENSMUSG00000020415","pituitary tumor-transforming gene 1 [Source:MGI Symbol;Acc:MGI:1353578]",1,1
"Purb","PURB",625,"ENSG00000146676","625.1.1","ENSMUSG00000094483","purine rich element binding protein B [Source:MGI Symbol;Acc:MGI:1338779]",1,1
"Pygl","PYGL",626,"ENSG00000100504","626.1.1","ENSMUSG00000021069","liver glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97829]",1,1
"Racgap1","RACGAP1",627,"ENSG00000161800","627.1.1","ENSMUSG00000023015","Rac GTPase-activating protein 1 [Source:MGI Symbol;Acc:MGI:1349423]",1,1
"Rack1","RACK1",628,"ENSG00000204628","628.1.1","ENSMUSG00000020372","receptor for activated C kinase 1 [Source:MGI Symbol;Acc:MGI:101849]",1,1
"Rad21","RAD21",629,"ENSG00000164754","629.1.1","ENSMUSG00000022314","RAD21 cohesin complex component [Source:MGI Symbol;Acc:MGI:108016]",1,1
"Rad23b","RAD23B",630,"ENSG00000119318","630.1.1","ENSMUSG00000028426","RAD23 homolog B, nucleotide excision repair protein [Source:MGI Symbol;Acc:MGI:105128]",1,1
"Rad51c","RAD51C",631,"ENSG00000108384","631.1.1","ENSMUSG00000007646","RAD51 paralog C [Source:MGI Symbol;Acc:MGI:2150020]",1,1
"Raf1","RAF1",632,"ENSG00000132155","632.1.1","ENSMUSG00000000441","v-raf-leukemia viral oncogene 1 [Source:MGI Symbol;Acc:MGI:97847]",1,1
"Ran","RAN",633,"ENSG00000132341","633.1.1","ENSMUSG00000029430","RAN, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1333112]",1,1
"Ranbp9","RANBP9",634,"ENSG00000010017","634.1.1","ENSMUSG00000038546","RAN binding protein 9 [Source:MGI Symbol;Acc:MGI:1928741]",1,1
"Rap1gap","RAP1GAP",635,"ENSG00000076864","635.1.1","ENSMUSG00000041351","Rap1 GTPase-activating protein [Source:MGI Symbol;Acc:MGI:109338]",1,1
"Rapgef4","RAPGEF4",636,"ENSG00000091428","636.1.1","ENSMUSG00000049044","Rap guanine nucleotide exchange factor (GEF) 4 [Source:MGI Symbol;Acc:MGI:1917723]",1,1
"Rarb","RARB",637,"ENSG00000077092","637.1.1","ENSMUSG00000017491","retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]",1,1
"Rassf1","RASSF1",638,"ENSG00000068028","638.1.1","ENSMUSG00000010067","Ras association (RalGDS/AF-6) domain family member 1 [Source:MGI Symbol;Acc:MGI:1928386]",1,1
"Rassf4","RASSF4",639,"ENSG00000107551","639.1.1","ENSMUSG00000042129","Ras association (RalGDS/AF-6) domain family member 4 [Source:MGI Symbol;Acc:MGI:2386853]",1,1
"Rassf5","RASSF5",640,"ENSG00000266094","640.1.1","ENSMUSG00000026430","Ras association (RalGDS/AF-6) domain family member 5 [Source:MGI Symbol;Acc:MGI:1926375]",1,1
"Rb1","RB1",641,"ENSG00000139687","641.1.1","ENSMUSG00000022105","RB transcriptional corepressor 1 [Source:MGI Symbol;Acc:MGI:97874]",1,1
"Rbbp4","RBBP4",642,"ENSG00000162521","642.1.1","ENSMUSG00000057236","retinoblastoma binding protein 4, chromatin remodeling factor [Source:MGI Symbol;Acc:MGI:1194912]",1,1
"Rbl1","RBL1",643,"ENSG00000080839","643.1.1","ENSMUSG00000027641","RB transcriptional corepressor like 1 [Source:MGI Symbol;Acc:MGI:103300]",1,1
"Rbl2","RBL2",644,"ENSG00000103479","644.1.1","ENSMUSG00000031666","RB transcriptional corepressor like 2 [Source:MGI Symbol;Acc:MGI:105085]",1,1
"Rbm38","RBM38",645,"ENSG00000132819","645.1.1","ENSMUSG00000027510","RNA binding motif protein 38 [Source:MGI Symbol;Acc:MGI:1889294]",1,1
"Rbm39","RBM39",646,"ENSG00000131051","646.1.1","ENSMUSG00000027620","RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]",1,1
"Rbp1","RBP1",647,"ENSG00000114115","647.1.1","ENSMUSG00000046402","retinol binding protein 1, cellular [Source:MGI Symbol;Acc:MGI:97876]",1,1
"Rbp2","RBP2",648,"ENSG00000114113","648.1.1","ENSMUSG00000032454","retinol binding protein 2, cellular [Source:MGI Symbol;Acc:MGI:97877]",1,1
"Rbpj","RBPJ",649,"ENSG00000168214","649.1.1","ENSMUSG00000039191","recombination signal binding protein for immunoglobulin kappa J region [Source:MGI Symbol;Acc:MGI:96522]",1,1
"Rbx1","RBX1",650,"ENSG00000100387","650.1.1","ENSMUSG00000022400","ring-box 1 [Source:MGI Symbol;Acc:MGI:1891829]",1,1
"Rcc1","RCC1",651,"ENSG00000180198","651.1.1","ENSMUSG00000028896","regulator of chromosome condensation 1 [Source:MGI Symbol;Acc:MGI:1913989]",1,1
"Reck","RECK",652,"ENSG00000122707","652.1.1","ENSMUSG00000028476","reversion-inducing-cysteine-rich protein with kazal motifs [Source:MGI Symbol;Acc:MGI:1855698]",1,1
"Recql4","RECQL4",653,"ENSG00000160957","653.1.1","ENSMUSG00000033762","RecQ protein-like 4 [Source:MGI Symbol;Acc:MGI:1931028]",1,1
"Rela","RELA",654,"ENSG00000173039","654.1.1","ENSMUSG00000024927","v-rel reticuloendotheliosis viral oncogene homolog A (avian) [Source:MGI Symbol;Acc:MGI:103290]",1,1
"Relb","RELB",655,"ENSG00000104856","655.1.1","ENSMUSG00000002983","avian reticuloendotheliosis viral (v-rel) oncogene related B [Source:MGI Symbol;Acc:MGI:103289]",1,1
"Rhoa","RHOA",656,"ENSG00000067560","656.1.1","ENSMUSG00000007815","ras homolog family member A [Source:MGI Symbol;Acc:MGI:1096342]",1,1
"Rnaseh2a","RNASEH2A",657,"ENSG00000104889","657.1.1","ENSMUSG00000052926","ribonuclease H2, large subunit [Source:MGI Symbol;Acc:MGI:1916974]",1,1
"Rnaseh2b","RNASEH2B",658,"ENSG00000136104","658.1.1","ENSMUSG00000021932","ribonuclease H2, subunit B [Source:MGI Symbol;Acc:MGI:1914403]",1,1
"Rnasel","RNASEL",659,"ENSG00000135828","659.1.1","ENSMUSG00000066800","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent) [Source:MGI Symbol;Acc:MGI:1098272]",1,1
"Romo1","ROMO1",660,"ENSG00000125995","660.1.1","ENSMUSG00000067847","reactive oxygen species modulator 1 [Source:MGI Symbol;Acc:MGI:1914317]",1,1
"Rpl11","RPL11",661,"ENSG00000142676","661.1.1","ENSMUSG00000059291","ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:1914275]",1,1
"Rps14","RPS14",662,"ENSG00000164587","662.1.1","ENSMUSG00000024608","ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:98107]",1,1
"Rps6kb1","RPS6KB1",663,"ENSG00000108443","663.1.1","ENSMUSG00000020516","ribosomal protein S6 kinase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1270849]",1,1
"Rps9","RPS9",664,"ENSG00000170889","664.1.1","ENSMUSG00000006333","ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1924096]",1,1
"Rptor","RPTOR",665,"ENSG00000141564","665.1.1","ENSMUSG00000025583","regulatory associated protein of MTOR, complex 1 [Source:MGI Symbol;Acc:MGI:1921620]",1,1
"Rrad","RRAD",666,"ENSG00000166592","666.1.1","ENSMUSG00000031880","Ras-related associated with diabetes [Source:MGI Symbol;Acc:MGI:1930943]",1,1
"Rras2","RRAS2",667,"ENSG00000133818","667.1.1","ENSMUSG00000055723","related RAS viral (r-ras) oncogene 2 [Source:MGI Symbol;Acc:MGI:1914172]",1,1
"Rrm1","RRM1",668,"ENSG00000167325","668.1.1","ENSMUSG00000030978","ribonucleotide reductase M1 [Source:MGI Symbol;Acc:MGI:98180]",1,1
"Rrm2","RRM2",669,"ENSG00000171848","669.1.1","ENSMUSG00000020649","ribonucleotide reductase M2 [Source:MGI Symbol;Acc:MGI:98181]",1,1
"Rrm2b","RRM2B",670,"ENSG00000048392","670.1.1","ENSMUSG00000022292","ribonucleotide reductase M2 B (TP53 inducible) [Source:MGI Symbol;Acc:MGI:2155865]",1,1
"Rrp8","RRP8",671,"ENSG00000132275","671.1.1","ENSMUSG00000030888","ribosomal RNA processing 8 [Source:MGI Symbol;Acc:MGI:1914251]",1,1
"Rtn4","RTN4",672,"ENSG00000115310","672.1.1","ENSMUSG00000020458","reticulon 4 [Source:MGI Symbol;Acc:MGI:1915835]",1,1
"Runx1","RUNX1",673,"ENSG00000159216","673.1.1","ENSMUSG00000022952","runt related transcription factor 1 [Source:MGI Symbol;Acc:MGI:99852]",1,1
"Ruvbl2","RUVBL2",674,"ENSG00000183207","674.1.1","ENSMUSG00000003868","RuvB-like AAA ATPase 2 [Source:MGI Symbol;Acc:MGI:1342299]",1,1
"S100a6","S100A6",675,"ENSG00000197956","675.1.1","ENSMUSG00000001025","S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]",1,1
"Sall1","SALL1",676,"ENSG00000103449","676.1.1","ENSMUSG00000031665","spalt like transcription factor 1 [Source:MGI Symbol;Acc:MGI:1889585]",1,1
"Samhd1","SAMHD1",677,"ENSG00000101347","677.1.1","ENSMUSG00000027639","SAM domain and HD domain, 1 [Source:MGI Symbol;Acc:MGI:1927468]",1,1
"Sat2","SAT2",678,"ENSG00000141504","678.1.1","ENSMUSG00000069835","spermidine/spermine N1-acetyl transferase 2 [Source:MGI Symbol;Acc:MGI:1916465]",1,1
"Sdc1","SDC1",679,"ENSG00000115884","679.1.1","ENSMUSG00000020592","syndecan 1 [Source:MGI Symbol;Acc:MGI:1349162]",1,1
"Senp1","SENP1",682,"ENSG00000079387","682.1.1","ENSMUSG00000033075","SUMO1/sentrin specific peptidase 1 [Source:MGI Symbol;Acc:MGI:2445054]",1,1
"Senp7","SENP7",683,"ENSG00000138468","683.1.1","ENSMUSG00000052917","SUMO1/sentrin specific peptidase 7 [Source:MGI Symbol;Acc:MGI:1913565]",1,1
