"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140517_RECON12_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000039610",0,0,11.434348,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014245,11.133034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171063,0,0,0,0,0,0,0,0,0,0,0,0.948221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039612",35.874369,49.86367,35.62708,25.862575,42.318553,47.784901,49.786568,44.809493,33.323925,42.929064,47.416719,46.125947,25.184772,41.318599,32.541892,50.777713,30.833805,30.795713,37.531764,33.146533,40.585674,32.820731,28.099593,26.200375,39.353573,43.306624,50.723339,55.971115,37.807848,43.536309,49.176075,29.984245,27.932582,36.054283,34.839669,34.519421,30.946742,32.263001,29.396516,48.282474,34.522855,33.896484,34.913761,30.126122,44.734501,40.545,45.066984,46.171164
"ENSSSCG00000039614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039616",32.245772,23.862572,27.503355,20.18488,14.662859,30.346585,22.499707,25.467983,24.404901,25.194731,20.212063,29.796883,19.811488,20.628093,20.108031,20.006481,19.82935,16.449927,22.115654,16.981013,22.521845,25.628151,20.619496,20.432859,23.091056,19.662972,24.201691,23.378414,11.41475,24.147941,22.593402,19.918945,23.276162,15.35893,23.569285,28.659096,17.905881,20.206779,21.167383,17.58838,27.515795,18.790632,22.371565,17.605432,20.102084,20.522861,21.689162,19.354973
"ENSSSCG00000039618",27.603234,33.329694,33.345721,24.368689,38.483533,40.729165,45.858901,26.133436,36.789443,45.653417,28.0522,35.377647,21.979245,29.167996,33.524219,50.163371,42.638196,32.155902,32.451465,23.335603,27.422218,38.345757,18.838576,28.761944,26.01274,25.490905,28.999507,29.936795,21.938936,28.938184,29.562999,27.267396,19.774559,33.911683,22.216883,15.661766,25.66758,24.809354,25.252528,36.412491,25.323694,21.472385,30.941824,25.618998,30.905994,16.324149,29.202306,26.916097
"ENSSSCG00000039619",34.536135,36.899694,34.450491,33.261252,46.304226,40.382809,44.455608,43.325812,35.073531,52.462645,53.533928,44.571698,41.93885,42.527537,45.589599,65.816729,47.11327,59.559708,45.906296,44.673132,44.216816,51.488031,46.06374,60.604551,44.098285,53.026656,56.647877,59.142356,50.008496,72.924012,44.303551,58.963711,56.905369,67.202394,58.037319,51.790211,52.88096,42.214367,44.428942,53.338102,47.49794,51.254871,43.244846,49.188471,54.707892,53.618385,52.790416,63.927394
"ENSSSCG00000039620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039626",0.395873,0.124396,0.326066,0.282616,0,0.415719,0.122386,0.364685,0.085197,0.264886,0.087842,0,3.106442,2.029169,0.05933,0.159021,0.081952,0.350924,0.227105,2.349286,0.351381,0.131535,0.046236,0.349544,0.029725,0.090952,0.186357,0.136317,0.550861,0.374958,0.026561,2.906281,0.314228,0.052515,0.081505,0,0.137664,0.705796,0.238656,0.908419,0.092834,0.144828,0.176882,0.154959,0.150234,0.153676,1.4768,0.213101
"ENSSSCG00000039627",0.256714,0.130239,0.159531,0.202757,0.154008,0.122454,0.389516,0,0,0.450882,0.599204,0,0.536948,2.640421,0.917841,0.164139,0,0.399946,0.104753,0.839937,0.239193,0.11891,0.304509,0,2.008496,0.859946,0.557047,0.305503,0.627534,0.833392,0.123151,0.560989,0.18547,0.045298,0.609979,1.484164,0.670052,0,1.076965,0.06441,0.718799,0.417391,0.131165,2.156594,0.143253,0,0.181828,0.07559
"ENSSSCG00000039631",0,0,0.315709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039635",29.052926,29.623373,31.608594,32.540796,35.453286,35.724658,26.087117,21.712635,31.333411,26.32648,52.643379,34.178762,20.232142,21.846404,36.655667,30.83043,37.430368,31.160053,27.820554,22.931689,38.204484,25.922003,25.535165,27.354836,34.195667,30.258021,35.7158,42.010723,35.084349,24.696912,35.080331,27.851951,36.210608,26.160485,26.948616,35.028639,24.656207,30.192401,30.211582,54.933712,27.760683,17.311262,40.238845,33.775151,43.924909,18.373643,35.6789,35.548729
"ENSSSCG00000039640",26.223472,19.812749,23.216972,24.397335,25.287292,27.278045,20.979916,19.04836,26.896784,22.819612,23.428355,27.193962,22.458483,20.992693,28.098579,21.249855,20.203579,26.245397,23.032003,22.778977,27.525619,25.206962,16.616167,21.653918,26.158416,23.147708,22.12531,30.390128,25.930542,16.640419,17.610872,21.877823,18.364381,22.901925,19.652278,25.501301,24.250249,22.992643,21.817543,20.773634,22.422778,25.757857,22.21021,25.86574,22.982021,24.357853,22.739854,19.289533
"ENSSSCG00000039643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039644",0,0.211601,0.266104,0,0,0.369171,0.051621,0.06192,0.046662,0,0.106539,0.191672,0.055089,0,0,0,0.132379,0,0.123119,0.136476,0.164156,0,0,0.458592,0.192363,0.075133,0,0.036029,0,0,0,0.396912,0,0,0.065217,0.079725,0.087824,0,0,0,0.338239,0,0.171095,0,0,0,0,0.187929
"ENSSSCG00000039647",68.629659,88.083405,70.750368,100.636348,77.557842,131.80189,85.691126,131.792103,120.12066,133.947569,80.439106,76.278381,78.025007,90.714539,74.367982,115.585983,94.12075,114.934477,97.811626,120.646554,64.753707,79.831547,53.219148,60.05061,105.468247,110.380096,114.5187,124.915009,203.299372,47.897658,78.483723,67.56545,127.579595,77.94377,67.155376,148.50426,115.420398,83.80918,126.641942,59.02724,109.754489,84.91619,67.154975,108.186828,78.718871,62.401461,71.09117,50.644166
"ENSSSCG00000039649",1.464117,0.373984,0.689115,0.372631,0.512515,0.205043,0.287357,0.344153,0.258596,0.503863,0,0.326565,0,0,0.506782,0,1.523728,0,0.666199,0.549589,0,0,0,0,0.269985,0,0,0.202273,0,0,0,0.225294,0.311772,0.219391,0,0,0.24465,0.30443,0.814912,0.402339,0,0,1.202626,0,0,0.424212,0.383899,0.228672
"ENSSSCG00000039650",10.789745,13.246464,11.836539,13.140819,5.332099,11.963283,10.119422,12.451209,9.081862,11.07399,11.820024,11.756494,17.072015,14.066364,11.010806,13.194486,12.892704,14.296496,14.037916,15.40934,14.778916,14.586837,12.723336,18.192611,14.164706,15.924461,18.397695,16.758358,14.297307,12.53666,10.169247,14.081773,15.418104,12.883937,15.439839,13.875646,16.075104,13.3521,11.336132,14.188808,13.315316,7.834383,15.513434,15.801146,11.061063,12.180828,11.945155,12.575292
"ENSSSCG00000039651",12.184177,27.721052,16.730875,20.143646,33.372657,35.670137,24.016759,20.084884,30.147247,27.403788,27.327891,59.107864,8.507741,10.014946,10.721666,29.224509,18.176476,26.72442,3.059219,21.87083,18.659658,24.72279,2.377447,19.663857,8.642357,27.109301,6.829077,31.035756,14.345679,10.809529,19.409741,15.331847,16.699677,28.56372,13.797922,9.272779,18.73779,12.949355,13.551536,29.126099,5.90777,15.79781,24.706763,10.418898,9.75409,29.630735,15.44521,33.21409
"ENSSSCG00000039652",10.66174,7.059859,12.1311,11.339094,7.524084,10.197641,10.012303,11.865129,8.036449,10.059709,6.904756,12.259272,8.025368,11.116526,9.891856,9.326518,6.845129,6.169032,12.089083,11.758817,12.000792,12.599932,8.002583,8.93866,8.699962,8.18823,8.51044,7.403993,5.636845,10.976028,10.723831,6.450119,10.014028,10.614154,8.214102,7.876556,5.441429,8.261231,8.65569,8.464994,14.841408,8.920534,9.078658,9.683038,5.996035,9.953671,8.862254,10.786528
"ENSSSCG00000039654",15.097833,13.313817,12.34204,11.196627,9.231316,17.196774,13.185556,13.613301,15.645377,17.24289,9.633599,13.812163,7.924121,13.172441,5.74203,11.67374,12.735566,9.669586,10.149429,8.505625,9.535827,9.288884,7.774047,11.834903,9.509983,11.053679,8.119395,13.073931,6.790849,9.992232,11.776624,9.606502,9.663986,10.486188,15.62282,13.961971,14.308795,10.440183,11.036688,10.766665,10.656756,9.013271,17.07139,7.527961,11.683089,12.34219,11.609438,11.070219
"ENSSSCG00000039655",24.221887,21.782721,26.461799,22.247399,22.10502,24.295488,29.974006,25.841307,25.145699,28.713734,20.492056,26.95711,21.24609,19.893318,18.366244,23.711719,23.393294,25.543272,25.171134,20.997768,20.622108,20.285723,19.189627,19.659243,22.689319,26.368654,20.034738,25.101872,17.314353,25.25603,16.989223,22.330425,20.137941,18.97322,23.429352,21.938034,22.303762,22.90071,24.520945,21.792713,24.060612,19.454429,24.631181,28.197698,18.706286,20.945891,20.513012,28.24045
"ENSSSCG00000039656",75.116734,65.265283,77.593284,50.38427,65.386465,69.56945,75.782193,74.199631,74.644332,96.850531,40.999258,65.243353,49.981929,51.002141,39.474345,63.613966,50.444589,71.651784,44.76768,59.105454,50.291615,73.985403,25.502412,64.36485,40.561247,65.918196,42.04811,57.142905,47.824674,42.716096,42.533046,54.809899,55.404579,74.702626,56.023167,42.652373,66.78099,48.980762,59.624996,64.363908,38.331681,63.547371,70.852123,41.278707,47.753436,75.556036,66.035366,81.122254
"ENSSSCG00000039658",34.605359,21.707434,30.242359,40.532886,26.700578,21.693088,31.126396,32.361853,18.019159,10.234139,28.03987,12.476685,40.521675,41.296706,29.850558,18.606035,37.997327,30.526953,54.533963,28.310988,31.200013,30.71648,30.704474,33.808403,46.727201,36.230502,30.563186,28.888207,36.857421,54.105198,51.064997,44.213452,37.660854,23.977429,39.9816,43.484561,35.426602,48.015143,24.752772,20.768216,39.334254,27.181829,24.841517,48.551711,36.22009,11.459563,22.8942,36.152786
"ENSSSCG00000039659",22.32732,30.543939,40.196641,25.134635,35.363997,34.997271,28.391848,32.588334,31.882726,26.004672,40.802438,42.836041,31.487766,23.718026,21.592454,39.74088,25.549449,27.092031,29.302011,26.717131,26.674112,22.200458,18.815829,29.36023,20.536284,32.80806,29.331847,32.230169,25.657569,29.396342,32.651599,20.472798,29.615788,40.297859,35.68303,39.121728,30.887158,31.957452,27.50364,36.834477,34.607102,42.256499,30.426515,29.510598,38.002566,36.71511,38.80846,38.256982
"ENSSSCG00000039660",1.641242,0.506613,0.771545,3.145061,1.425963,1.583004,0.706301,1.695297,1.902593,2.387914,1.152918,1.546065,0.915876,1.10239,1.750522,1.445043,1.816531,0,1.051466,2.208624,1.229012,1.574448,1.373074,3.219411,1.17449,0.428093,2.192525,1.70115,0.895197,0.756663,1.514349,1.294193,2.26399,0.725839,0.527467,2.200747,0.384251,1.751825,2.835371,0.878838,1.964767,1.809304,0.638307,1.42218,0.845319,1.354319,0.383933,2.433303
"ENSSSCG00000039661",0.129884,0.036615,0.070031,0,0,0.057172,0.144317,0.045263,0.024184,0.094403,0,0.160398,0,0.070639,0.02488,0,0,0.011712,0.016456,0.013022,0,0.017898,0,0.080225,0.012817,0.086568,0.03727,0.018094,0,0,0,0.011727,0,0.011377,0,0.039414,0,0.030124,0.038952,0.009948,0.084035,0,0.070711,0.011466,0.022309,0.030079,0,0.036982
"ENSSSCG00000039662",17.18614,21.961742,21.733805,27.37013,25.706898,29.021306,21.589201,21.497735,19.877967,19.843233,29.760901,21.14406,18.91504,15.75822,18.809913,28.800947,24.774917,24.900413,20.174341,24.70886,25.788214,16.664974,19.108989,18.660865,29.484737,21.524452,22.944336,33.276506,32.345936,15.836152,32.271191,23.169506,19.713919,32.340319,25.394853,33.206488,23.552852,20.27023,22.217014,31.180284,28.335932,32.449478,19.491717,23.449767,26.915113,25.978298,24.58703,38.632816
"ENSSSCG00000039663",90.614945,77.195855,77.390296,101.427928,105.020164,94.696473,77.938071,105.502055,76.547037,72.147647,109.265065,77.691158,92.94598,95.996839,134.168152,107.374902,112.934613,99.053727,108.308048,81.908417,115.950882,102.550953,108.31345,82.825523,103.286012,96.694242,103.504885,157.720773,142.906964,136.602487,151.635019,87.017394,115.487108,100.28666,133.169361,116.591229,96.941087,116.007033,133.965922,90.809915,107.023881,115.263698,84.270355,112.495037,120.393836,137.601107,96.471482,96.989235
"ENSSSCG00000039669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039670",74.591898,61.302412,67.470786,59.357934,43.574387,63.614603,62.415437,63.338805,56.416601,65.252285,44.286636,60.396428,47.792724,61.714437,47.221526,56.985961,54.518714,54.315351,72.467492,57.790758,60.308962,74.383499,39.512897,51.850422,66.380711,76.67619,63.035808,78.267626,55.890365,55.514628,43.748259,68.260294,59.839144,59.637278,57.68196,62.635357,68.690884,64.041783,64.131053,52.901886,57.948138,56.17519,72.622392,71.396391,54.515672,62.520926,48.649131,61.070246
"ENSSSCG00000039673",1.946172,3.715541,2.788813,2.686719,1.153233,3.021761,2.882187,2.575878,2.844302,2.395697,2.065899,2.589976,1.818372,1.832366,0.658046,1.865191,1.842548,0.99926,1.729955,2.180337,1.660261,3.965466,1.850338,1.67368,1.795576,2.311353,2.056943,1.315719,1.984514,1.460995,1.5514,1.169636,2.120235,1.33676,2.273772,1.114772,2.277157,1.715865,2.386674,2.125689,1.742442,1.418858,2.533438,1.968805,2.112122,1.314335,2.111964,1.167905
"ENSSSCG00000039677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1861,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039678",1.264183,1.27916,1.38551,1.43649,0.850856,1.673148,1.262578,2.239953,1.227642,1.825174,0.518918,1.088603,0.287152,0.690757,0.076799,0.301597,1.099742,0.408006,0.298741,0.538593,0.574285,1.094066,0.870416,0.42832,1.438359,1.609366,1.149324,1.48153,0.790053,0.789879,1.797627,1.432545,0.567457,1.303215,1.584658,1.048001,1.001505,1.388385,1.653385,0.422983,2.007873,1.488989,1.411537,1.018148,0.985264,1.393711,1.591103,0.819782
"ENSSSCG00000039679",11.982698,7.970312,12.405058,11.531488,8.127604,9.380609,10.060049,12.371944,9.231896,11.950323,8.186388,11.90542,10.05031,10.432338,7.878322,8.249632,9.445196,9.140675,10.593517,11.121355,12.970627,15.004802,6.753235,8.325308,10.986681,12.809291,11.34824,11.949855,5.095328,12.119575,9.982249,10.872995,10.886877,9.069741,9.403895,9.620809,10.370153,10.958396,8.672391,8.291762,13.300916,9.154032,13.323362,8.661556,8.975608,11.132016,8.902668,10.220817
"ENSSSCG00000039681",15.513537,8.671773,21.590574,10.344598,14.33442,13.374218,18.365187,15.552519,14.49403,14.350568,22.742842,24.342805,9.982195,11.76825,13.354067,21.928662,9.811126,10.09274,17.119417,11.887954,13.550631,7.106831,21.681941,14.503606,14.722594,20.04656,15.137354,24.57806,12.828591,18.282275,22.7942,15.308533,16.865997,18.083176,6.717485,12.834455,21.833695,19.131994,15.737032,13.511343,15.714586,14.680124,15.732754,15.000929,15.673992,14.45003,16.301819,17.806511
"ENSSSCG00000039682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039684",42.930747,55.731246,37.755779,53.3181,55.428404,49.692618,50.689718,69.346733,44.902474,68.059288,50.119475,62.354893,44.895023,46.559951,37.453162,57.63853,48.696968,45.282962,47.232744,62.592237,46.269875,56.556653,28.090562,29.186401,34.478185,49.585624,41.929818,46.817257,31.550904,43.900152,42.675015,47.405179,69.199597,64.600363,72.855833,26.575226,49.931086,38.248179,51.683942,49.270422,45.234549,37.540309,61.022439,32.078003,47.469385,55.107755,54.860282,52.80087
"ENSSSCG00000039685",0,0,0.364377,0.485067,1.424592,0.196043,1.239598,0,1.820197,0.43696,0,0,0,1.766734,0,0,0.667648,0,0.778616,0.653588,0.888471,0,0.274781,0,0,0,1.909954,1.880993,0,0,0,0.345969,1.065596,1.381823,0,0,0,0.86288,0,0.444735,3.70553,0,0,0.612155,0,1.53204,0.467899,0
"ENSSSCG00000039686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380739,0,0,0,0,0,1.883961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039695",1.760675,2.108342,1.626904,1.885561,1.138284,1.644434,1.712842,1.394899,2.139442,1.589846,1.978817,2.040871,0.838557,1.494823,1.311216,2.643715,2.084078,2.350445,2.737478,1.978847,1.573957,1.993912,1.114693,1.903645,2.882264,2.004123,2.275154,1.982142,1.216909,2.311529,1.959881,2.628337,1.145894,1.576736,3.220226,1.035534,2.525378,2.845297,3.493963,1.387039,1.597704,0.815054,1.805312,1.934799,2.279527,1.420589,2.184001,1.751077
"ENSSSCG00000039701",45.401834,36.122859,40.239206,37.589091,31.842092,37.831192,38.719656,37.997227,36.06639,38.638248,33.270252,38.577815,38.082636,40.530911,36.979323,31.418153,38.143331,41.538528,45.32556,34.504421,42.979086,42.70384,34.777172,35.535284,45.194791,46.0994,39.234278,44.043309,40.579772,40.21699,31.834584,38.171833,40.543099,36.53832,41.36976,47.478652,43.744669,39.699676,38.837918,34.955617,45.485425,39.994793,40.068665,37.972832,40.435087,35.895978,36.328841,34.561896
"ENSSSCG00000039703",12.707163,9.33132,11.231502,11.521906,7.007972,21.159664,11.546425,8.312485,10.340184,9.186508,5.394718,11.791088,4.453311,4.16109,2.782812,2.524126,6.492821,5.464975,7.017126,5.772062,4.498587,4.932587,3.226147,7.046947,4.216395,4.571223,3.336662,4.902624,3.126272,3.474194,3.898992,3.441247,4.616719,4.455879,5.025052,4.084809,2.93198,4.451873,5.574285,2.535277,15.063208,2.618479,9.403283,2.611617,3.592597,3.018992,4.660331,5.385361
"ENSSSCG00000039706",0.60172,0.602092,0.488819,0.738603,0.236001,0.216205,0.514643,0.369798,0.212232,0.388526,0.273305,0.270321,0.441969,0.339784,0.306617,0.047157,0.145193,0.118773,0.230449,0.478746,0.179838,0.056962,0.380968,0.089021,0.073909,0.193975,0.058533,0.085961,0,0,0.125512,0.230195,0.305155,0.059095,0.149093,0.101629,0.102915,0.200842,0,0.238108,0.508117,0.453973,0.666963,0.150805,0.028282,0.062085,0.354027,0.11157
"ENSSSCG00000039707",4.239968,2.399024,2.724313,3.562066,2.222455,2.40059,2.42754,3.593748,3.880447,3.229497,1.621161,4.425557,2.088433,1.897026,1.041409,2.002607,1.627154,1.480211,1.378725,4.014237,2.010343,2.494823,0.902684,1.917264,1.100952,1.97622,1.635487,2.075765,1.235552,1.944814,1.971092,1.636312,3.394095,2.385101,2.168725,1.334873,1.28155,2.002274,1.617769,1.748065,1.895094,1.81609,2.404541,1.539003,1.695009,2.486611,2.133629,1.66308
"ENSSSCG00000039708",0.568868,1.707383,0,1.234232,0,0.444924,1.847288,1.818891,1.597327,1.645477,1.219296,0,0.389488,0.752375,0,0.742449,1.565193,0,0.442743,0.554628,0,0,0,2.877706,0,0.247201,0,0,0,0,0,0,0,0.24069,0,0,0,0.661118,0.962264,0,0,0,0.716088,0,0,0,0.650729,0
"ENSSSCG00000039710",0,0,0,0,0,0,0,0,0.12368,0,0,0,0,0.292115,0,0,0,0,0,0,0,0,0,0,0,0.096089,0,0,0,0.630144,0,0,0.304142,0,0,0,0,0,0.254651,0.272583,0.124016,0,0,0.108774,0.373843,0,0.261018,0
"ENSSSCG00000039712",18.194452,5.285441,4.926804,8.534947,7.760668,4.347583,5.180673,9.071302,3.013119,2.579915,5.506666,0,3.646549,6.125286,1.241274,4.672677,4.762943,2.538126,12.178766,16.160615,4.634001,7.520073,2.912534,9.40154,3.74957,2.943666,2.56578,7.954994,5.042495,1.460424,4.571415,7.933787,7.599953,17.238043,11.14033,2.509758,3.61654,7.686816,7.019344,2.154774,2.550322,3.499878,5.372141,1.592746,4.465503,2.934638,7.045115,2.570828
"ENSSSCG00000039713",1.92631,0.958808,1.528511,1.903031,0.904845,1.366936,0.708588,1.1056,0.689644,0.769863,1.076186,0.781665,1.656909,1.151424,1.427589,0.578881,1.507692,1.236174,1.66006,1.311261,1.903245,1.608173,0.228477,0.63144,1.044158,1.569505,1.569651,1.92306,1.187594,1.695447,0.502594,1.448028,1.47599,1.557425,1.829311,0.780253,0.98519,2.262608,1.272886,0.552635,1.349129,0.962317,0.824516,0.830597,1.35619,1.106347,1.405719,0.668605
"ENSSSCG00000039714",11.393965,10.279471,10.938733,12.68917,7.328375,12.381548,8.031489,12.575274,9.335939,9.303329,9.565522,11.540212,10.875222,13.124012,9.281388,7.043292,11.861805,8.020499,13.485561,10.485959,11.017364,10.862448,15.830985,6.809676,13.362886,7.807555,8.837516,15.673718,13.199004,10.44848,8.95163,10.70749,11.701305,8.743786,13.531988,14.653429,10.152088,10.329167,9.754457,9.521193,13.418522,11.086492,8.39431,7.584167,9.948484,10.650294,11.116055,11.271566
"ENSSSCG00000039715",1.104174,5.763394,9.921958,3.275085,4.842777,8.287595,14.583738,4.874707,9.161112,9.579211,7.802622,8.760248,6.382576,6.03704,6.485534,8.337334,6.933681,2.609035,8.435587,4.10261,6.899823,6.461256,4.827808,5.088849,5.589187,4.835257,10.688364,6.978681,2.078072,3.325988,7.177134,3.687025,7.469779,5.96338,3.130047,0,10.511218,6.268661,6.539736,9.822997,7.846682,8.672072,8.322133,4.872168,5.926635,7.490706,7.393789,7.815095
"ENSSSCG00000039719",36.992572,35.003774,37.763324,30.710124,32.135196,38.027384,37.274691,43.694457,35.988068,38.053441,34.943478,45.02037,33.138455,34.07617,28.689437,29.363775,36.650774,27.508846,36.737507,31.023285,31.910149,43.968193,34.254622,35.640103,32.809073,32.700339,29.518782,33.835809,26.116044,31.023537,44.429751,31.019666,40.315977,26.690157,37.99831,30.939363,30.420626,35.573262,40.918561,28.722376,45.418729,24.139254,33.910447,32.286643,35.648095,28.591834,40.681327,33.586515
"ENSSSCG00000039721",0,0,0.351514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361176,0,0,0,0,0,0,0,0,0,0,0.339735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039731",26.712341,34.043214,30.775501,27.270297,33.380601,39.729821,35.28374,27.592871,39.410083,41.188823,45.308091,56.022834,35.8937,27.606627,27.861382,38.802471,25.859044,23.732627,23.465786,21.844537,29.871316,24.044732,21.449627,28.543516,20.633131,24.134624,22.603527,30.459207,21.160098,21.818732,26.424694,31.739163,22.981086,26.924422,23.349295,23.334349,22.217219,33.800794,28.060479,41.439063,30.21083,27.977951,24.397427,29.486631,19.876131,33.972128,36.506479,28.075277
"ENSSSCG00000039740",105.031457,80.225927,86.670986,66.460918,63.826646,77.302653,70.771376,63.025515,86.048267,79.667111,57.705588,66.678509,73.139689,75.514845,53.597499,52.104071,66.507197,72.201081,68.166682,78.754916,88.542738,91.871602,41.514035,84.540153,74.597785,88.344905,64.821946,72.896111,44.541364,59.547622,61.528341,80.623929,89.102162,51.586702,77.823276,50.96909,91.55259,74.25277,75.512247,76.64293,69.117733,62.583862,78.486552,71.181207,56.395153,79.213167,69.624617,97.542699
"ENSSSCG00000039741",105.714292,0,0,0,2.451091,4.465019,0,0,0,0,0,0,52.093372,54.492691,0,3.644012,174.910032,0,0,60.406395,27.564558,0,0,0,1.38081,0,0,0,0,0,0,144.655307,0,0,1.804569,13.299121,10.16426,43.098937,0,8.077339,0,0,0,0,0,22.334845,9.09027,0.870421
"ENSSSCG00000039742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039745",84.105856,106.160522,97.059744,69.261124,152.084404,397.839209,72.850391,71.896065,133.731406,80.7829,81.190195,189.653645,66.193388,60.043993,190.649566,89.936107,84.262214,335.215264,57.02027,79.899791,106.739787,123.334215,48.451184,99.607787,42.91679,81.23918,60.449043,270.4169,99.045385,51.493165,79.533871,71.646097,91.481689,93.646139,111.164771,39.758565,81.165583,71.43293,75.832393,195.111738,77.715455,105.868696,84.853038,57.626046,89.748235,63.050139,79.53206,81.127052
"ENSSSCG00000039747",2.096335,3.188719,1.251423,0.481236,1.273914,1.721041,1.761607,2.051424,1.725942,2.504943,1.240857,2.495289,1.748563,1.121285,0.653238,0.465685,1.250238,2.256103,1.677352,1.85931,2.310966,1.521936,0.5081,1.507056,1.107371,1.27482,1.078633,0.387075,0.232211,1.460158,1.499427,1.305111,2.760541,1.008531,1.459663,1.338085,1.265459,1.073901,1.205587,1.280761,1.314155,0.815705,2.864275,0.82831,1.847789,1.5103,1.859616,1.607766
"ENSSSCG00000039750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039751",7.347308,4.358793,8.043014,5.753743,4.230891,5.452796,3.145466,4.235106,5.665877,6.632348,3.058409,4.193741,12.326188,14.243882,2.797979,2.73926,8.076118,2.724103,4.558486,8.083691,7.403617,5.637675,1.876518,4.377389,3.48925,4.158695,4.208,4.641212,5.034016,5.410464,2.636542,11.113664,5.400775,2.210408,7.09218,3.951267,5.369746,8.490631,2.762631,6.519742,4.778143,4.030548,6.071251,8.337613,5.349252,5.168068,11.680973,3.580304
