"category","role","required","source_exact_rel","source_basename_candidates","source_resolved","destination","selection_mode","n_exact_basename_candidates","status","source_size_bytes","copied_size_bytes","source_modified_time","copied_modified_time","md5_copied_file","all_exact_basename_candidates","error_message"
"GSEA_stability","H2w9 versions and method records",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_versions_and_method_records.csv","stepH2w9_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_versions_and_method_records.csv","exact_relative_path",1,"COPIED",684,684,"2026-05-27 08:08:40","2026-05-27 08:08:40","45d4d45f66420362a88fdc6f660225fd","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_versions_and_method_records.csv",""
"GSEA_stability","H2w9 sessionInfo",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_sessionInfo.txt","stepH2w9_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_sessionInfo.txt","exact_relative_path",1,"COPIED",1414,1414,"2026-05-27 08:08:40","2026-05-27 08:08:40","66530f4e1d27f2a3136b5239dbfc562f","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_sessionInfo.txt",""
"GSEA_stability","H2w9 summary to send",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/logs/stepH2w9_current78_GSEA_stability_summary_to_send_me.txt","stepH2w9_current78_GSEA_stability_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/logs/stepH2w9_current78_GSEA_stability_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w9_current78_GSEA_stability_summary_to_send_me.txt","exact_relative_path",1,"COPIED",11318,11318,"2026-05-27 08:08:40","2026-05-27 08:08:40","32e45ffd77ca48f9a8ed9bd01ea8343b","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/logs/stepH2w9_current78_GSEA_stability_summary_to_send_me.txt",""
"GSEA_stability","H2w9 full log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/logs/stepH2w9_current78_GSEA_stability_full_log.txt","stepH2w9_current78_GSEA_stability_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/logs/stepH2w9_current78_GSEA_stability_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w9_current78_GSEA_stability_full_log.txt","exact_relative_path",1,"COPIED",58204,58204,"2026-05-27 08:08:40","2026-05-27 08:08:40","3e15d2ec0453c3a4320a846e1d40e309","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/logs/stepH2w9_current78_GSEA_stability_full_log.txt",""
"GSEA_stability","H2w9 NES scatter PNG",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/figures/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.png","stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.png","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/figures/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.png","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/02_GSEA_stability/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.png","exact_relative_path",1,"COPIED",49026,49026,"2026-05-27 08:08:40","2026-05-27 08:08:40","1e8cdf61dc55b9d3e11b8f646f53481b","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/figures/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.png",""
"GSEA_stability","H2w9 NES scatter PDF",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/figures/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.pdf","stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.pdf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/figures/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/02_GSEA_stability/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.pdf","exact_relative_path",1,"COPIED",11545,11545,"2026-05-27 08:08:40","2026-05-27 08:08:40","53fc9469c8b07d56a22846b2334b97e4","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/figures/stepH2w9_current78_GSEA_NES_trimmed_vs_untrimmed_scatter.pdf",""
"core_gene_sensitivity","H2w10 trimmed signature gene-level validation table",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_signature_gene_level_validation_table.csv","stepH2w10_current78_trimmed_signature_gene_level_validation_table.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_signature_gene_level_validation_table.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_signature_gene_level_validation_table.csv","exact_relative_path",1,"COPIED",20496,20496,"2026-05-17 07:38:20","2026-05-17 07:38:20","c1e78424e98faee87cdaaddbcfbc2efe","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_signature_gene_level_validation_table.csv",""
"core_gene_sensitivity","H2w10 core gene sensitivity audit summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_core_gene_sensitivity_audit_summary.csv","stepH2w10_current78_core_gene_sensitivity_audit_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_core_gene_sensitivity_audit_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_core_gene_sensitivity_audit_summary.csv","exact_relative_path",1,"COPIED",1848,1848,"2026-05-17 07:38:20","2026-05-17 07:38:20","646fbf0c3680e8a66a1a18d823a23776","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_core_gene_sensitivity_audit_summary.csv",""
"core_gene_sensitivity","H2w10 trimmed gene-level summary by signature direction",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv","stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv","exact_relative_path",1,"COPIED",547,547,"2026-05-17 07:38:20","2026-05-17 07:38:20","242355cd26eef0736a4740489243f870","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv",""
"core_gene_sensitivity","H2w10 main24 core genes trimmed preservation table",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_trimmed_preservation_table.csv","stepH2w10_current78_main24_core_genes_trimmed_preservation_table.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_trimmed_preservation_table.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_trimmed_preservation_table.csv","exact_relative_path",1,"COPIED",5545,5545,"2026-05-17 07:38:20","2026-05-17 07:38:20","b2919935d2209d99892e18375da2eaf2","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_trimmed_preservation_table.csv",""
"core_gene_sensitivity","H2w10 main24 genes not preserved as core-like in trimmed",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_not_preserved_as_core_like_in_trimmed.csv","stepH2w10_current78_main24_core_genes_not_preserved_as_core_like_in_trimmed.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_not_preserved_as_core_like_in_trimmed.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_not_preserved_as_core_like_in_trimmed.csv","exact_relative_path",1,"COPIED",524,524,"2026-05-17 07:38:20","2026-05-17 07:38:20","0458503b8220d5d6d2e93935b4784c74","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_main24_core_genes_not_preserved_as_core_like_in_trimmed.csv",""
"core_gene_sensitivity","H2w10 versions and method records",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_versions_and_method_records.csv","stepH2w10_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_versions_and_method_records.csv","exact_relative_path",1,"COPIED",1311,1311,"2026-05-17 07:38:20","2026-05-17 07:38:20","12c63c4046b976e2bc54eb00121f7941","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_versions_and_method_records.csv",""
"core_gene_sensitivity","H2w10 sessionInfo",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_sessionInfo.txt","stepH2w10_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/07_core_gene_sensitivity_audit/stepH2w10_current78_sessionInfo.txt","exact_relative_path",1,"COPIED",1731,1731,"2026-05-17 07:38:20","2026-05-17 07:38:20","fce26cf6aba6722b8dfae1245ae88a7b","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_sessionInfo.txt",""
"core_gene_sensitivity","H2w10 summary to send",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/logs/stepH2w10_current78_core_gene_sensitivity_audit_summary_to_send_me.txt","stepH2w10_current78_core_gene_sensitivity_audit_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/logs/stepH2w10_current78_core_gene_sensitivity_audit_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w10_current78_core_gene_sensitivity_audit_summary_to_send_me.txt","exact_relative_path",1,"COPIED",11297,11297,"2026-05-17 07:38:20","2026-05-17 07:38:20","33673d710b97cf20ac827744531de200","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/logs/stepH2w10_current78_core_gene_sensitivity_audit_summary_to_send_me.txt",""
"core_gene_sensitivity","H2w10 full log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/logs/stepH2w10_current78_core_gene_sensitivity_audit_full_log.txt","stepH2w10_current78_core_gene_sensitivity_audit_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/logs/stepH2w10_current78_core_gene_sensitivity_audit_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w10_current78_core_gene_sensitivity_audit_full_log.txt","exact_relative_path",1,"COPIED",13012,13012,"2026-05-17 07:38:20","2026-05-17 07:38:20","d757a05437e5f7935819f4ef15e62e16","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/logs/stepH2w10_current78_core_gene_sensitivity_audit_full_log.txt",""
"signature_score_figure","H2w11 signature score figure source data",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_source_data.csv","stepH2w11_current78_trimmed_signature_score_plot_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/08_trimmed_signature_score_figure_source/stepH2w11_current78_trimmed_signature_score_plot_source_data.csv","exact_relative_path",1,"COPIED",4610,4610,"2026-05-17 07:47:44","2026-05-17 07:47:44","b8bb794929c7424842feb951194191ee","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_source_data.csv",""
"signature_score_figure","H2w11 signature score figure statistics",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_statistics.csv","stepH2w11_current78_trimmed_signature_score_plot_statistics.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_statistics.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/08_trimmed_signature_score_figure_source/stepH2w11_current78_trimmed_signature_score_plot_statistics.csv","exact_relative_path",1,"COPIED",2230,2230,"2026-05-17 07:47:44","2026-05-17 07:47:44","3cad368079431193142fbc424350effe","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_statistics.csv",""
"signature_score_figure","H2w11 stability context",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_signature_score_stability_metrics_used_for_context.csv","stepH2w11_current78_signature_score_stability_metrics_used_for_context.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_signature_score_stability_metrics_used_for_context.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/08_trimmed_signature_score_figure_source/stepH2w11_current78_signature_score_stability_metrics_used_for_context.csv","exact_relative_path",1,"COPIED",905,905,"2026-05-17 07:47:44","2026-05-17 07:47:44","97e7b949e8c38fd203070b1abc089a07","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_signature_score_stability_metrics_used_for_context.csv",""
"signature_score_figure","H2w11 figure summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_figure_summary.csv","stepH2w11_current78_trimmed_signature_score_figure_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_figure_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/08_trimmed_signature_score_figure_source/stepH2w11_current78_trimmed_signature_score_figure_summary.csv","exact_relative_path",1,"COPIED",1941,1941,"2026-05-17 07:47:44","2026-05-17 07:47:44","eaa63f781fb3abd872e96dbd54b53c81","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_figure_summary.csv",""
"signature_score_figure","H2w11 summary to send",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/logs/stepH2w11_current78_trimmed_signature_score_figure_summary_to_send_me.txt","stepH2w11_current78_trimmed_signature_score_figure_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/logs/stepH2w11_current78_trimmed_signature_score_figure_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w11_current78_trimmed_signature_score_figure_summary_to_send_me.txt","exact_relative_path",1,"COPIED",5716,5716,"2026-05-17 07:47:44","2026-05-17 07:47:44","3f609630d94f113946a0fdaa22d0197f","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/logs/stepH2w11_current78_trimmed_signature_score_figure_summary_to_send_me.txt",""
"signature_score_figure","H2w11 full log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/logs/stepH2w11_current78_trimmed_signature_score_figure_full_log.txt","stepH2w11_current78_trimmed_signature_score_figure_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/logs/stepH2w11_current78_trimmed_signature_score_figure_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w11_current78_trimmed_signature_score_figure_full_log.txt","exact_relative_path",1,"COPIED",7523,7523,"2026-05-17 07:47:44","2026-05-17 07:47:44","4d8976a70004df8816171c91055246bc","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/logs/stepH2w11_current78_trimmed_signature_score_figure_full_log.txt",""
"signature_score_figure","H2w11 signature score figure PNG",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w11_current78_trimmed_signature_score_figure/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.png","Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.png","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w11_current78_trimmed_signature_score_figure/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.png","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/03_trimmed_signature_score/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.png","exact_relative_path",1,"COPIED",132247,132247,"2026-05-17 07:47:42","2026-05-17 07:47:42","4223284b875763294518c1ce0636faed","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w11_current78_trimmed_signature_score_figure/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.png",""
"signature_score_figure","H2w11 signature score figure PDF",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w11_current78_trimmed_signature_score_figure/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.pdf","Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.pdf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w11_current78_trimmed_signature_score_figure/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/03_trimmed_signature_score/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.pdf","exact_relative_path",1,"COPIED",8760,8760,"2026-05-17 07:47:44","2026-05-17 07:47:44","3c8418c7245670ed4d2b946d41417bdf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w11_current78_trimmed_signature_score_figure/Supplementary_fastp_trimmed_current78_signature_scores_mouse_style.pdf",""
"GSEA_running_curve_figure","H2w12 running curve source data",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curve_source_data.csv","stepH2w12_current78_trimmed_GSEA_running_curve_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curve_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/09_trimmed_GSEA_running_curve_source/stepH2w12_current78_trimmed_GSEA_running_curve_source_data.csv","exact_relative_path",1,"COPIED",16814735,16814735,"2026-05-27 08:09:16","2026-05-27 08:09:16","ffb349e3bff737da217e8ec72fbd3f5c","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curve_source_data.csv",""
"GSEA_running_curve_figure","H2w12 target pathway results used",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_target_pathway_results_used_for_plot.csv","stepH2w12_current78_trimmed_target_pathway_results_used_for_plot.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_target_pathway_results_used_for_plot.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/09_trimmed_GSEA_running_curve_source/stepH2w12_current78_trimmed_target_pathway_results_used_for_plot.csv","exact_relative_path",1,"COPIED",1939,1939,"2026-05-27 08:09:16","2026-05-27 08:09:16","d2d45394311e233f3ef7da40c64e35da","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_target_pathway_results_used_for_plot.csv",""
"GSEA_running_curve_figure","H2w12 GSEA stability context",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_GSEA_stability_summary_context.csv","stepH2w12_current78_GSEA_stability_summary_context.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_GSEA_stability_summary_context.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/09_trimmed_GSEA_running_curve_source/stepH2w12_current78_GSEA_stability_summary_context.csv","exact_relative_path",1,"COPIED",645,645,"2026-05-27 08:09:16","2026-05-27 08:09:16","9a7153e9cbdfbbc8fbe7a20615a01667","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_GSEA_stability_summary_context.csv",""
"GSEA_running_curve_figure","H2w12 versions and method records",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_versions_and_method_records.csv","stepH2w12_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/09_trimmed_GSEA_running_curve_source/stepH2w12_current78_versions_and_method_records.csv","exact_relative_path",1,"COPIED",615,615,"2026-05-27 08:09:16","2026-05-27 08:09:16","bc8f246cc8d0dae83f5f6cec1bef25d8","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_versions_and_method_records.csv",""
"GSEA_running_curve_figure","H2w12 sessionInfo",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_sessionInfo.txt","stepH2w12_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/09_trimmed_GSEA_running_curve_source/stepH2w12_current78_sessionInfo.txt","exact_relative_path",1,"COPIED",1414,1414,"2026-05-27 08:09:16","2026-05-27 08:09:16","66530f4e1d27f2a3136b5239dbfc562f","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_sessionInfo.txt",""
