"category","role","required","expected_paths","exact_basenames","found","source_chosen","source_mode","destination","copied","source_size_bytes","dest_size_bytes","source_md5","dest_md5","warning_message","error_message"
"tables_source_data","step10_Figure2D_source_rows_recomputed_from_step07.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_Figure2D_source_rows_recomputed_from_step07.csv","step10_Figure2D_source_rows_recomputed_from_step07.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_Figure2D_source_rows_recomputed_from_step07.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_Figure2D_source_rows_recomputed_from_step07.csv",TRUE,703937,703937,"03182bf25b6355b29d1c2870cd010e3f","03182bf25b6355b29d1c2870cd010e3f",NA,NA
"tables_source_data","step10_counts_long_recomputed_from_step07.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_counts_long_recomputed_from_step07.csv","step10_counts_long_recomputed_from_step07.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_counts_long_recomputed_from_step07.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_counts_long_recomputed_from_step07.csv",TRUE,208,208,"29e85096e6f25056de996d4d44f5963c","29e85096e6f25056de996d4d44f5963c",NA,NA
"tables_source_data","step10_counts_wide_recomputed_from_step07.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_counts_wide_recomputed_from_step07.csv","step10_counts_wide_recomputed_from_step07.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_counts_wide_recomputed_from_step07.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_counts_wide_recomputed_from_step07.csv",TRUE,132,132,"07dda7d741337905b4df058c1a25201e","07dda7d741337905b4df058c1a25201e",NA,NA
"tables_source_data","step10_color_position_fixed_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_color_position_fixed_summary.csv","step10_color_position_fixed_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_color_position_fixed_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_color_position_fixed_summary.csv",TRUE,600,600,"8250343bf682d7d7fb43fdcde24233db","8250343bf682d7d7fb43fdcde24233db",NA,NA
"tables_source_data","step10_shared_strict_opposite_direction_excluded_from_Figure2D.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_shared_strict_opposite_direction_excluded_from_Figure2D.csv","step10_shared_strict_opposite_direction_excluded_from_Figure2D.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_shared_strict_opposite_direction_excluded_from_Figure2D.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step10_strict_gene_set_summary_color_position_fixed/step10_shared_strict_opposite_direction_excluded_from_Figure2D.csv",TRUE,1308,1308,"7654ff5422a9267bd4fdccb37aefc226","7654ff5422a9267bd4fdccb37aefc226",NA,NA
"tables_source_data","step11A_CellAge_raw_detected.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_raw_detected.csv","step11A_CellAge_raw_detected.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_raw_detected.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_raw_detected.csv",TRUE,83129,83129,"90fb8ea9518e4c8ff425f320987e2a4c","90fb8ea9518e4c8ff425f320987e2a4c",NA,NA
"tables_source_data","step11A_CellAge_clean_271903.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_clean_271903.csv","step11A_CellAge_clean_271903.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_clean_271903.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_clean_271903.csv",TRUE,82485,82485,"a4522cebdb522ebb508fe0bd132683db","a4522cebdb522ebb508fe0bd132683db",NA,NA
"tables_source_data","step11A_CellAge_clean_symbol_list.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_clean_symbol_list.csv","step11A_CellAge_clean_symbol_list.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_clean_symbol_list.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_clean_symbol_list.csv",TRUE,7706,7706,"6c9f50570650e1f3d40d315a042ead9c","6c9f50570650e1f3d40d315a042ead9c",NA,NA
"tables_source_data","step11A_CellAge_cleaning_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_cleaning_summary.csv","step11A_CellAge_cleaning_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_cleaning_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_cleaning_summary.csv",TRUE,818,818,"2560e1b929559f71b38097ea90677fc1","2560e1b929559f71b38097ea90677fc1",NA,NA
"tables_source_data","step11A_CellAge_Senescence_Effect_counts.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_Senescence_Effect_counts.csv","step11A_CellAge_Senescence_Effect_counts.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_Senescence_Effect_counts.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_Senescence_Effect_counts.csv",TRUE,115,115,"87e76ee3b4c7250662c513e62a8f94c0","87e76ee3b4c7250662c513e62a8f94c0",NA,NA
"tables_source_data","step11B_input_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_file_audit.csv","step11B_input_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_file_audit.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_file_audit.csv",TRUE,336,336,"4eb7160f7dd04970a1cf24c76627fe8d","4eb7160f7dd04970a1cf24c76627fe8d",NA,NA
"tables_source_data","step11B_gorth_parameters.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_gorth_parameters.csv","step11B_gorth_parameters.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_gorth_parameters.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_gorth_parameters.csv",TRUE,333,333,"7b2ea56405010bd459d99a9f3b868db8","7b2ea56405010bd459d99a9f3b868db8",NA,NA
"tables_source_data","step11B_current_gprofiler_basic_version_record.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_basic_version_record.csv","step11B_current_gprofiler_basic_version_record.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_basic_version_record.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_basic_version_record.csv",TRUE,147,147,"60666a664052dcc56157f01537ff2240","60666a664052dcc56157f01537ff2240",NA,NA
"tables_source_data","step11B_current_gprofiler_version_info_mmusculus.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_version_info_mmusculus.csv","step11B_current_gprofiler_version_info_mmusculus.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_version_info_mmusculus.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_version_info_mmusculus.csv",TRUE,1114,1114,"222fccb113bd15feae4d6d53a570ae46","222fccb113bd15feae4d6d53a570ae46",NA,NA
"tables_source_data","step11B_current_gprofiler_version_info_hsapiens.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_version_info_hsapiens.csv","step11B_current_gprofiler_version_info_hsapiens.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_version_info_hsapiens.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gprofiler_version_info_hsapiens.csv",TRUE,1316,1316,"94a61f545bd7f8109b1e86d39a74f80e","94a61f545bd7f8109b1e86d39a74f80e",NA,NA
"tables_source_data","step11B_current_gorth_mouse_to_human_raw.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_mouse_to_human_raw.csv","step11B_current_gorth_mouse_to_human_raw.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_mouse_to_human_raw.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_mouse_to_human_raw.csv",TRUE,196930,196930,"e7207a2ebe0a004ce01cf98777464fe6","e7207a2ebe0a004ce01cf98777464fe6",NA,NA
"tables_source_data","step11B_current_gorth_unmapped_mouse_inputs.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_unmapped_mouse_inputs.csv","step11B_current_gorth_unmapped_mouse_inputs.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_unmapped_mouse_inputs.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_unmapped_mouse_inputs.csv",TRUE,16,16,"9136a893a42f35fb846d8d89bc672113","9136a893a42f35fb846d8d89bc672113",NA,NA
"tables_source_data","step11B_current_mouse_human_ortholog_mapping_all_unique_pairs.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_all_unique_pairs.csv","step11B_current_mouse_human_ortholog_mapping_all_unique_pairs.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_all_unique_pairs.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_all_unique_pairs.csv",TRUE,201495,201495,"f16d99a4b97aaaa1590cb69f08f2baed","f16d99a4b97aaaa1590cb69f08f2baed",NA,NA
"tables_source_data","step11B_current_mouse_human_ortholog_mapping_strict_1to1.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_strict_1to1.csv","step11B_current_mouse_human_ortholog_mapping_strict_1to1.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_strict_1to1.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_strict_1to1.csv",TRUE,188587,188587,"df062e1d0cf1c44514599a4848eb1b52","df062e1d0cf1c44514599a4848eb1b52",NA,NA
"tables_source_data","step11B_current_mouse_human_ortholog_mapping_strict_1to1_compact.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_strict_1to1_compact.csv","step11B_current_mouse_human_ortholog_mapping_strict_1to1_compact.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_strict_1to1_compact.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_mouse_human_ortholog_mapping_strict_1to1_compact.csv",TRUE,74038,74038,"258f1113fd085bd37b70fd31d3809e6b","258f1113fd085bd37b70fd31d3809e6b",NA,NA
"tables_source_data","step11B_current_gorth_strict_1to1_remap_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_strict_1to1_remap_summary.csv","step11B_current_gorth_strict_1to1_remap_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_strict_1to1_remap_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_current_gorth_strict_1to1_remap_summary.csv",TRUE,791,791,"7476177f5f6fe308a3e2173bf48254a4","7476177f5f6fe308a3e2173bf48254a4",NA,NA
"tables_source_data","step11C_input_CellAge_clean_271903.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_input_CellAge_clean_271903.csv","step11C_input_CellAge_clean_271903.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_input_CellAge_clean_271903.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_input_CellAge_clean_271903.csv",TRUE,82485,82485,"a4522cebdb522ebb508fe0bd132683db","a4522cebdb522ebb508fe0bd132683db",NA,NA
"tables_source_data","step11C_input_current_mouse_human_ortholog_mapping_strict_1to1.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_input_current_mouse_human_ortholog_mapping_strict_1to1.csv","step11C_input_current_mouse_human_ortholog_mapping_strict_1to1.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_input_current_mouse_human_ortholog_mapping_strict_1to1.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_input_current_mouse_human_ortholog_mapping_strict_1to1.csv",TRUE,188587,188587,"df062e1d0cf1c44514599a4848eb1b52","df062e1d0cf1c44514599a4848eb1b52",NA,NA
"tables_source_data","step11C_persistent_CellAge_overlap_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_persistent_CellAge_overlap_genes.csv","step11C_persistent_CellAge_overlap_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_persistent_CellAge_overlap_genes.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_persistent_CellAge_overlap_genes.csv",TRUE,17628,17628,"f625154a241890e1286bd6cf2bdef0c8","f625154a241890e1286bd6cf2bdef0c8",NA,NA
"tables_source_data","step11C_persistent_CellAge_overlap_genes_compact.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_persistent_CellAge_overlap_genes_compact.csv","step11C_persistent_CellAge_overlap_genes_compact.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_persistent_CellAge_overlap_genes_compact.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_persistent_CellAge_overlap_genes_compact.csv",TRUE,11303,11303,"21ee2a24ba8cbf9d5a3dbec0349885bb","21ee2a24ba8cbf9d5a3dbec0349885bb",NA,NA
"tables_source_data","step11C_overlap_Senescence_Effect_counts.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_overlap_Senescence_Effect_counts.csv","step11C_overlap_Senescence_Effect_counts.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_overlap_Senescence_Effect_counts.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_overlap_Senescence_Effect_counts.csv",TRUE,67,67,"85f413fea6eafe4856c23b8c6c39a59b","85f413fea6eafe4856c23b8c6c39a59b",NA,NA
"tables_source_data","step11C_intersection_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_intersection_summary.csv","step11C_intersection_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_intersection_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_intersection_summary.csv",TRUE,1199,1199,"2f0de7c24851d2c522290c27ed58a1c9","2f0de7c24851d2c522290c27ed58a1c9",NA,NA
"tables_source_data","step12A_CellAge_raw_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_raw_file_audit.csv","step12A_CellAge_raw_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_raw_file_audit.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_raw_file_audit.csv",TRUE,399,399,"e95d59bd634d9cd8e28a2a210bbea8cc","e95d59bd634d9cd8e28a2a210bbea8cc",NA,NA
"tables_source_data","step12A_CellAge_raw_cleaned_used.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_raw_cleaned_used.csv","step12A_CellAge_raw_cleaned_used.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_raw_cleaned_used.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_raw_cleaned_used.csv",TRUE,100648,100648,"95479a2691a301fafe558577b4f0c463","95479a2691a301fafe558577b4f0c463",NA,NA
"tables_source_data","step12A_CellAge_human_genes_by_effect_used.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_human_genes_by_effect_used.csv","step12A_CellAge_human_genes_by_effect_used.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_human_genes_by_effect_used.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_human_genes_by_effect_used.csv",TRUE,16856,16856,"118411f283df0f51348a53f4a3f9d2fc","118411f283df0f51348a53f4a3f9d2fc",NA,NA
"tables_source_data","step12A_CellAge_human_to_mouse_strict_1to1_map_from_scratch.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_human_to_mouse_strict_1to1_map_from_scratch.csv","step12A_CellAge_human_to_mouse_strict_1to1_map_from_scratch.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_human_to_mouse_strict_1to1_map_from_scratch.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_human_to_mouse_strict_1to1_map_from_scratch.csv",TRUE,149448,149448,"2818428a544213a408bef2c66cbc7360","2818428a544213a408bef2c66cbc7360",NA,NA
"tables_source_data","step12A_whole_CellAge_projected_mouse_mapping_detected_from_scratch.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_whole_CellAge_projected_mouse_mapping_detected_from_scratch.csv","step12A_whole_CellAge_projected_mouse_mapping_detected_from_scratch.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_whole_CellAge_projected_mouse_mapping_detected_from_scratch.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_whole_CellAge_projected_mouse_mapping_detected_from_scratch.csv",TRUE,265335,265335,"641b6b5529858e3ce61821def5db89ff","641b6b5529858e3ce61821def5db89ff",NA,NA
"tables_source_data","step12A_TMM_logCPM_whole_CellAge_projected_genes_48samples.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_TMM_logCPM_whole_CellAge_projected_genes_48samples.csv","step12A_TMM_logCPM_whole_CellAge_projected_genes_48samples.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_TMM_logCPM_whole_CellAge_projected_genes_48samples.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_TMM_logCPM_whole_CellAge_projected_genes_48samples.csv",TRUE,680767,680767,"160c26fb5bae1c2f2108bf68828fbbf5","160c26fb5bae1c2f2108bf68828fbbf5",NA,NA
"tables_source_data","step12A_row_z_whole_CellAge_projected_genes_48samples.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_row_z_whole_CellAge_projected_genes_48samples.csv","step12A_row_z_whole_CellAge_projected_genes_48samples.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_row_z_whole_CellAge_projected_genes_48samples.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_row_z_whole_CellAge_projected_genes_48samples.csv",TRUE,721859,721859,"db5e07ad118957e91dbe57c2cdd7b0e0","db5e07ad118957e91dbe57c2cdd7b0e0",NA,NA
"tables_source_data","step12A_Figure3A_CellAge_scores_by_sample.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_scores_by_sample.csv","step12A_Figure3A_CellAge_scores_by_sample.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_scores_by_sample.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_scores_by_sample.csv",TRUE,4394,4394,"1a3d1bbb47489d13679476956881813d","1a3d1bbb47489d13679476956881813d",NA,NA
