"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium"
"ENSSSCG00000053121",12.136777,13.899958,14.197445,12.036164,25.163541,2.362178,4.695229,10.985943,15.733749,18.085409,10.365016,17.150176,2.589608,9.184006,19.703611,8.685705,11.112091,9.459809,11.14997,15.202508,13.779794,18.0059,12.742211,18.720608
"ENSSSCG00000053122",46.89673,27.025065,30.509892,19.92191,18.242013,26.709173,24.30927,22.545027,28.192322,38.407798,23.368157,27.751213,46.264537,17.715179,28.202938,12.700913,24.233889,31.327132,26.374852,30.478067,36.797644,30.677165,25.948617,30.804776
"ENSSSCG00000053123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053124",3.590804,4.116822,3.382742,1.877445,4.217573,2.538698,2.960147,2.742859,2.690919,4.16022,2.473593,3.00124,7.845292,1.67693,3.948134,2.544847,2.641435,3.142894,3.72923,4.465059,4.254747,5.662733,1.632133,3.895103
"ENSSSCG00000053126",0,7.052186,15.391302,0,0,0,0,0,0,0,42.110995,0,0,0,1.014654,0,0.664748,0,0,0,0,0,0,0
"ENSSSCG00000053127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053131",6.800142,5.339793,6.874305,3.710267,3.17563,6.96991,3.910192,6.735422,7.051954,6.523109,2.580299,6.835247,6.852756,7.895015,5.230821,5.789796,3.671569,6.123748,5.951145,5.149592,7.03146,6.485339,4.293614,7.705574
"ENSSSCG00000053133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053136",50.598713,54.528374,86.802311,81.484351,67.261931,54.316546,73.835434,84.45083,82.692236,57.711429,73.917762,43.579267,107.887953,57.633719,55.280951,56.942044,77.115737,69.186639,80.671873,56.22746,72.802324,61.862414,98.573046,72.065427
"ENSSSCG00000053139",34.2497,42.183189,37.031072,17.962323,58.196139,30.634894,51.752822,23.028614,29.724379,35.240784,19.62159,16.054882,17.667936,47.405809,14.865662,26.640475,35.691768,29.241298,38.537707,28.18717,54.975378,47.631389,40.484617,38.588679
"ENSSSCG00000053143",41.051209,19.744428,16.235572,17.545579,14.661394,23.006832,17.10893,18.639351,15.482224,20.084313,15.110526,13.848682,28.174767,17.869016,19.439322,23.879207,12.962304,24.756194,18.796771,27.663689,29.558187,21.433605,17.019798,22.345466
"ENSSSCG00000053147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053150",35.636741,19.437145,25.953817,20.892515,22.984854,27.837656,26.058347,18.201846,19.617038,30.796066,24.007328,25.67604,31.048625,19.946961,30.000327,12.653926,19.751505,31.705099,27.495164,43.734906,28.92668,36.486797,21.560042,33.997983
"ENSSSCG00000053153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053158",0.525733,0.145474,0.153705,0.16979,0,0.191851,0,0,0.168085,0.532596,0,0,1.287828,0,0.374736,0,0,0.103103,1.140756,0,0.384222,1.258842,0.09681,0.871913
"ENSSSCG00000053162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053166",41.668551,42.81807,47.229946,24.805113,48.561782,45.289281,19.326822,24.376024,13.380922,37.197026,48.944686,0,25.212822,27,14.782483,10.030412,27.769638,51.452193,39.182047,13.864279,44.817389,27.743218,48.730945,0
"ENSSSCG00000053167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053171",11.102317,9.11819,10.395257,9.703246,11.183361,11.543253,11.27472,9.451363,10.186529,13.121113,7.958899,11.171245,19.416687,7.886065,9.825432,11.052035,11.691153,11.303151,11.62909,13.720281,12.417436,13.08279,9.882784,12.054493
"ENSSSCG00000053173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053180",11.0135,10.636593,7.741431,9.852029,7.337537,12.010767,9.51683,6.644746,15.660021,15.318397,9.11659,8.30623,6.914465,13.556705,10.056841,17.433195,10.771758,8.199079,13.525111,10.934584,7.074869,11.796065,15.509625,7.819857
"ENSSSCG00000053185",184.610617,203.355675,191.878338,336.168885,398.041465,240.06732,192.43664,273.532123,139.35606,250.558271,250.262989,265.241399,219.792957,209.100137,186.591952,179.628654,224.781733,290.533719,240.839358,191.765612,237.270835,212.513275,189.213965,226.251922
"ENSSSCG00000053193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053199",0,0,0,0,0,0,0.267406,0,0,0.424953,0.128055,0.200525,0,0,0,0,0,0.113079,0,0.23867,0,0.32096,0,0
"ENSSSCG00000053203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053209",142.454721,85.46027,78.34897,72.86009,60.058665,91.006062,60.257019,72.26974,69.307522,106.368989,63.206087,73.79962,105.369094,94.163676,73.099776,105.728666,67.785609,77.268177,67.211557,77.54155,105.296709,85.709096,67.537696,82.951582
"ENSSSCG00000053210",2.567437,2.36873,2.522322,1.525738,1.525588,2.166084,1.677521,2.106966,2.431517,2.566478,1.652869,1.663763,4.140956,1.380424,2.567255,2.050924,1.699187,2.157281,2.052607,1.960375,2.05724,3.43146,1.500566,2.481067
"ENSSSCG00000053215",4.257846,0.283933,1.493264,3.353895,4.415781,1.860356,3.073047,1.855907,2.999214,1.436022,1.639994,3.973752,3.970271,0.826198,2.182065,0.237027,1.549974,1.570271,1.703564,2.329401,1.72743,1.476392,2.969816,5.262609
"ENSSSCG00000053218",14.801713,9.68863,10.990248,8.313598,9.790347,13.127095,14.037921,7.351437,6.359127,11.147413,10.812684,11.579057,16.181945,6.934713,15.952357,12.909163,7.633829,11.999171,14.33743,15.821306,12.826554,15.518269,8.381089,13.66569
"ENSSSCG00000053220",0,0,0,0,0,0,0,0,0,0,0,0,0,0.213652,0,0,0,0,0,0,0.143692,0,0,0
"ENSSSCG00000053221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053223",4.439722,2.235693,2.582605,2.457898,1.988337,2.535923,2.427948,3.21378,2.640371,2.662944,1.842985,3.58265,3.801674,4.432532,4.360031,0.904663,3.596168,3.181968,2.393429,2.982669,3.698146,3.493756,1.899129,2.831485
"ENSSSCG00000053239",3.104807,2.028709,4.018779,1.213014,1.645875,3.922724,3.202271,1.292087,1.419097,1.526391,3.267482,2.182331,2.541691,2.60606,1.585325,3.197074,1.495078,1.300885,2.112582,0.914945,2.919925,5.63701,3.694986,3.409081
"ENSSSCG00000053249",6.902464,2.883584,3.254056,2.498085,2.481993,2.650244,1.535383,3.965225,3.52744,1.551948,3.24384,4.40992,4.357241,3.75421,1.599183,0,2.102792,3.112366,3.934183,2.269971,4.961526,6.65599,0.864653,4.231317
"ENSSSCG00000053250",1.001986,0,0,0,0,0.774474,0,0,0,0,0,0.462991,0.450227,0.816957,0,0,0,0.406843,0.288129,1.051202,0,0.503035,0,0
"ENSSSCG00000053251",30.223589,13.122647,19.611504,14.937586,15.911561,21.880375,20.08573,11.623417,17.072305,22.126238,19.049149,16.341649,23.827311,15.77948,18.262264,12.731949,15.871217,18.018338,20.773632,30.477196,21.658731,21.917972,14.018225,21.895555
"ENSSSCG00000053258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210893,0,0
"ENSSSCG00000053262",0,0,0,0,0,0,1.286546,0,0,0,0,0,0,0,0,0,0,0,1.019814,0,0,0,0,0
"ENSSSCG00000053263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556215,0,0,0,0,0,0,0
"ENSSSCG00000053264",0,0,0.859979,0,0,0,0,0,0,0,0.975695,0,0,0,1.383052,0,0,0,0.522025,0,0,0,0.358072,0
"ENSSSCG00000053280",241.183082,152.119915,198.663486,169.371942,345.914999,269.608206,212.669044,151.331574,192.830981,280.969998,169.38581,196.86357,198.45022,191.424512,194.238249,216.419221,292.873689,241.948687,281.266172,247.900916,325.594571,341.880863,218.989728,318.605368
"ENSSSCG00000053281",0,0,0,0,0,0,0.680354,0,0,0,0,0,0,0,0,0,0,0,0,0.631163,0,0,0,0
"ENSSSCG00000053282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053283",3.589881,11.628318,15.883905,5.547864,3.058778,3.559707,6.613983,2.41965,15.842901,3.395013,6.284788,5.209816,6.329615,6.028511,2.936487,3.660572,1.948145,2.672052,3.636554,2.567852,2.12694,1.359296,3.432145,1.335329
"ENSSSCG00000053285",15.771702,3.784992,5.802156,8.455329,4.248343,7.484279,7.797962,8.121362,5.805578,6.608922,8.38696,9.515253,7.140242,4.324301,15.525109,6.488278,8.097939,7.359309,7.186466,9.928549,8.758626,6.894599,3.805693,5.998154
"ENSSSCG00000053287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053292",795.28279,886.188628,947.344096,992.015673,1070.704085,1014.224175,896.558902,1073.267348,1117.769358,1032.234289,881.094325,1041.063482,997.096236,1506.41283,851.615807,1178.116084,1375.469605,1290.862173,1207.388415,1022.58693,1208.378483,1061.653657,1413.309069,1007.22245
"ENSSSCG00000053297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053306",11.256729,9.455278,11.024054,10.832943,11.084023,5.325493,17.575142,4.505485,9.333341,13.713556,6.268785,4.425572,14.816627,11.786425,10.025787,14.115926,11.766037,14.167382,9.040482,11.963534,11.402756,12.541234,10.724786,10.792258
"ENSSSCG00000053313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053314",0,0,0,0,0,0.380585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053315",0.435719,0,0,0.308091,0,0,0,0,0.304263,0,0,0,0.335896,0,0,0,0,0.551749,0,0,0,0,0,0
"ENSSSCG00000053317",17.73184,16.489878,14.79816,12.488142,16.513492,19.636179,15.861732,11.372693,5.814413,19.165751,18.726384,11.331467,21.162608,9.073444,19.925258,7.730041,14.53549,20.381679,22.817246,27.728408,20.651489,27.518347,10.998462,22.119348
"ENSSSCG00000053320",0,0,0,0,0,3.713799,0,0,0,7.87094,0,0,0,1.275367,0,1.928036,5.644237,2.604773,3.279403,4.172206,0,1.512263,0,0.869147
"ENSSSCG00000053332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053339",0,0,0,0,0,0,0,0,0,0,0.07572,0,0,0,0,0,0,0,0,0,0,0,0.055081,0
"ENSSSCG00000053344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053348",22.584996,17.781562,21.555536,17.396779,18.705256,15.485744,20.771828,28.256819,18.274239,27.018113,12.641511,22.772496,22.189231,17.411988,24.379685,27.684119,21.081564,20.234148,18.915424,21.259583,21.860548,17.668172,28.467199,19.787625
"ENSSSCG00000053351",70.16233,65.815435,65.816877,92.350571,90.154022,84.260088,81.190784,72.481757,83.321329,62.325715,84.51433,91.949073,69.089413,81.09575,76.252597,95.075237,84.219525,102.477219,72.378183,87.311116,94.494124,75.340739,94.732491,95.47401
"ENSSSCG00000053353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251585
"ENSSSCG00000053358",27.497114,11.6963,12.965439,10.812291,17.380934,17.778161,14.208415,16.51605,8.158399,48.865743,14.893343,10.327571,27.60507,4.497921,22.246969,21.112133,11.42369,19.891407,29.30052,25.94219,29.100417,43.799432,9.007547,48.57476
"ENSSSCG00000053359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053360",0,0,0.111838,0,0,0.129687,0.126965,0.106502,0.357042,0.37379,0.088604,0.153868,0,0.275213,0.5168,0,0.517871,0.209366,0.376844,0.472204,0.183056,0.417928,0,0.491899
"ENSSSCG00000053366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250596,0,0,0,0
"ENSSSCG00000053371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053372",0,0,0,0.372531,0,0,1.425292,0.403488,0,0,0,1.095163,0,0,0,0,0.618017,0,0,0,0,0,1.146721,1.083345
"ENSSSCG00000053375",0.748298,0,0,0,0,0,0,0,0,0.556615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053385",0.38646,0,0.127045,0.034704,0,0,0,0.06645,0.303123,0.43651,0,0.385551,0,0,0.798696,0.969842,0,0.466535,0.526637,0.195238,0.159209,0.206823,0,0
"ENSSSCG00000053387",8.627004,5.136351,5.950656,5.623947,6.624882,6.91269,6.06227,3.627251,6.965527,8.861436,4.001035,6.687043,6.326614,3.226743,7.208058,2.909459,5.038193,7.869255,6.700706,8.468776,8.624594,9.001608,5.276291,6.641979
"ENSSSCG00000053403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425599,0,0,0.290625,0,0,0,0,0,0
"ENSSSCG00000053405",18.995061,21.642787,21.665895,15.99587,33.200516,23.681703,19.459816,20.265317,22.229455,30.449802,14.21383,30.537005,18.421975,17.986287,19.858232,12.118614,27.831821,28.374949,22.624462,22.07181,26.745739,18.88202,22.307724,54.761468
"ENSSSCG00000053408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053422",13.322196,5.055031,10.211674,9.330917,1.419893,10.736631,11.228837,7.536684,11.9165,10.411446,6.390119,9.891777,7.251997,9.754517,12.123371,9.019706,9.669208,12.632215,9.951336,14.059139,13.323182,3.274712,6.674116,3.682951
"ENSSSCG00000053423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053432",130.902372,159.969866,177.15989,193.251824,235.029728,211.614176,222.404863,238.084014,184.855937,165.749985,178.152201,179.617941,140.866669,196.644099,192.131634,123.500425,239.077083,206.694628,224.914742,178.497951,196.234138,172.763122,262.435312,126.43759
"ENSSSCG00000053434",7.708997,2.285457,3.078367,3.387429,2.292936,6.832447,2.973345,2.20925,4.42747,4.562996,1.951368,1.527714,5.49619,1.639266,4.840605,3.958778,4.145396,2.615669,4.328974,5.535822,4.674642,5.848277,1.216649,3.181625
"ENSSSCG00000053435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053436",0,0,1.977168,0,0.429914,0,0.46165,0,0,0.745397,0.347039,0.479555,0,0,0.436697,0,0,0.23617,0,0.793285,0.544784,0,0,0
"ENSSSCG00000053438",0,0,0,0,0,0,0,0,4.750775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053442",8.2167,4.092395,1.042193,2.020134,1.488349,14.175496,4.568762,9.735765,5.965319,6.604493,2.426212,18.561514,7.441271,2.607367,0,3.115811,1.832585,6.86342,1.803681,3.29426,13.449137,6.480048,0,0.975523
"ENSSSCG00000053444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.058828,0,3.144229,0,0,0.922384,5.499179
"ENSSSCG00000053447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053451",2.88702,1.491416,1.292441,0.622497,0.649508,0.624894,0.322407,0.452191,0.685009,1.542481,0.447511,0.770703,1.640805,0.117163,1.42003,0.81211,0.506461,1.133897,1.894861,1.423974,2.410874,0.766392,0.240415,1.175512
"ENSSSCG00000053455",551.616523,79.641245,365.9865,190.892798,229.116236,138.896092,328.546326,220.222696,459.874998,386.575619,36.277557,376.160529,256.691146,234.192154,249.883008,147.649262,328.031159,628.401583,568.648485,505.591972,354.259464,288.691842,217.819846,252.598291
"ENSSSCG00000053456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053466",294.31063,129.562853,161.155844,97.228001,194.578894,232.158407,166.74792,135.479785,192.652504,264.10397,142.680481,164.13545,199.467692,113.044166,209.067795,116.716963,162.006036,221.406822,335.707064,333.035618,287.141449,281.05474,149.408861,329.266876
"ENSSSCG00000053468",0,0.789698,0,0,0,0,0.551422,0,0.265689,0.841372,0.586466,0,0.712931,0,0.866253,0,0.390822,0.317023,0,0.263626,0.428568,0.18994,0,0.617707
"ENSSSCG00000053470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053473",0,2.871052,0.962859,4.142089,3.319919,2.256513,1.13973,5.696415,1.060593,0,0,5.353636,4.981555,0,1.165301,0,1.500517,4.254799,2.423907,9.23652,1.588679,0.74479,1.771303,1.797786
"ENSSSCG00000053475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053479",8.781017,12.70029,11.853744,13.216661,12.748054,12.178998,12.247086,8.16823,12.076269,10.437052,16.266129,16.822139,12.357535,5.364727,9.869255,9.479844,14.428703,15.372578,9.64114,10.809299,15.533718,11.014444,16.640634,13.014266
"ENSSSCG00000053481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053482",17.76838,4.696168,5.407374,4.320388,3.285019,11.516052,4.38788,6.38777,8.52358,17.177392,4.684477,6.849645,7.980156,6.729549,13.017539,17.297736,32.953563,15.617733,11.560018,13.849402,15.195969,13.379374,4.652985,12.641997
"ENSSSCG00000053487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053490",8.027453,5.084657,5.178967,4.924644,8.306473,17.842008,9.679214,8.925484,3.053367,7.471613,8.18968,4.470383,13.377381,2.170239,8.330186,3.53948,13.703989,24.424626,19.600922,23.003209,18.49889,27.88782,11.546135,29.80652
"ENSSSCG00000053499",0,0,0,0,0,1.394084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053501",0.449101,0,0.753509,0.289814,0.891197,0.910379,0.919421,0.906958,0.81953,0.328428,1.608014,1.450215,0.95205,0,0,0,0.615999,1.208411,1.625843,0.647275,0.62238,0.801727,1.799672,0.261396
"ENSSSCG00000053504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053516",19.323683,12.512908,12.595128,9.902067,15.250912,17.718454,15.535404,11.176727,11.443245,19.533358,16.880789,12.51016,22.460916,8.731546,18.064049,11.489421,12.542431,18.987307,15.178538,26.932307,19.390435,17.637453,13.989192,20.496079
"ENSSSCG00000053517",0.087338,0.220262,0.054395,0,0,0,0,0,0,0.060541,0,0,0,0.068122,0,0,0,0.104489,0.095987,0,0,0.126344,0.103029,0
"ENSSSCG00000053518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053522",123.950498,144.258926,140.604202,223.179211,218.338689,162.704614,195.878577,231.558286,179.862728,142.503694,152.301054,168.326013,163.40947,226.152647,153.444066,183.67467,199.668424,169.65044,178.328161,182.932158,186.159318,170.125774,196.662561,159.258649
"ENSSSCG00000053523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053532",8.768074,15.824072,6.716523,8.927789,6.626048,13.117943,14.529629,5.068595,9.648093,4.654657,7.54433,13.849739,7.420947,4.610537,16.867522,0,11.213306,18.403523,9.673297,14.066,23.534622,9.687981,5.175105,11.998639
"ENSSSCG00000053533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053548",0,0,0,0,0,0,1.458329,0,0,0,0,0,0,0,0,0,0,0,1.141797,0,0,0,0,0
"ENSSSCG00000053549",0,0,0.501911,0.551404,0,0,0.580684,0,0,1.123029,0.420136,0,0,1.230868,0,0,1.17072,0.319661,0,0,0,1.151298,0.314706,1.83888
"ENSSSCG00000053551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053554",0.554431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452663,0.323295,0,0.294131,0,0,0
"ENSSSCG00000053558",1.23324,1.940891,1.106369,1.077465,1.455784,1.549811,1.244835,1.333888,1.039799,1.864942,1.404839,1.304843,0.826653,0.436818,2.080556,0.572704,1.725602,2.113739,1.881132,2.572765,2.14435,2.236713,1.124725,1.247268
"ENSSSCG00000053564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053566",0,2.643927,3.265644,0,0,0,0,0,0,0,3.251459,5.300055,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053568",0.924436,2.466172,0,0,0,0.345878,0.686274,0.263562,1.930081,1.040323,0,2.118513,1.178461,0.791133,1.030537,0,0.689715,1.670186,1.568367,1.872987,0.956964,1.347793,1.491558,2.252558
"ENSSSCG00000053572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053573",1.141764,0.109692,0.843997,0,0.579266,0,0,0,0.916121,0.654331,0.144256,0.338327,1.093788,0,0,0,0,0.264794,0.481703,0.684601,0,0.966655,0.672442,0.947873
"ENSSSCG00000053583",3.092397,9.646378,9.007604,8.444859,2.74002,3.405312,3.084027,5.439575,7.534083,6.092782,4.493336,6.63631,8.671003,2.606969,3.33594,3.684461,1.855365,2.343308,2.445184,2.376773,4.003825,2.689946,5.163905,1.636227
"ENSSSCG00000053589",13.075534,8.963981,12.765994,9.929081,8.485221,9.220744,10.111448,11.987111,11.740773,12.82846,9.849607,11.147251,15.854128,9.331467,9.196446,12.987336,8.964843,10.398437,10.289346,8.114826,12.822214,10.293058,11.06378,9.917037
"ENSSSCG00000053591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908965,0,0,0.783989,0,0
"ENSSSCG00000053593",25.72176,14.244842,18.246168,11.684001,12.954581,19.938586,17.531507,10.32384,17.836128,20.278646,16.797293,15.243445,18.706867,11.98245,16.361195,6.571726,10.528138,18.7784,20.931851,24.403383,18.864871,21.295638,13.509238,21.101221
"ENSSSCG00000053596",21.159608,17.487329,13.716858,17.499086,20.362521,18.674296,14.850977,15.24225,14.71514,15.638968,14.21323,10.763045,18.052011,17.261378,16.884228,10.789825,10.536008,16.000697,15.974545,23.227405,17.877473,21.389425,15.549331,14.46474
"ENSSSCG00000053598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000053604",0,2.065303,0,3.278993,0,0,0,0,0,2.198397,0,0,1.279427,0,0,0,3.986281,2.22347,0,4.050487,0,0.960642,1.343953,0
"ENSSSCG00000053606",141.132535,75.134947,86.983951,95.243256,142.263807,120.934559,102.289621,166.54085,102.108565,162.335468,143.368816,86.311442,132.506066,67.394168,166.26834,73.681626,131.500036,151.053322,188.535198,208.617336,144.070005,231.698352,77.885307,206.165246
"ENSSSCG00000053613",0,0,0,0,0,0,0,0,0,0.801086,0,0,0,0,0,0,0,0,0.295846,0,0,0,0,0
"ENSSSCG00000053614",0,0,0.051161,0.043096,0.030014,0.031347,0,0.042736,0.027747,0,0.021734,0,0,0,0,0,0.021418,0,0.023188,0,0.021586,0.020208,0,0
