"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000040180",23.074795,18.392641,16.455171,26.075896,24.194588,14.793648,20.428518,18.783925,26.30355,14.47435,19.312456,24.577779,15.637318,29.922452,19.25864,24.672511,15.769638,29.850562,22.523193,19.223845,24.93398,18.626746,25.472808,29.713044,23.93143,16.356194,22.866904,27.509157,20.975383,20.695833,18.140468,40.300244,15.529301,17.482681,20.247339,23.372675,16.003043,13.737969,26.146642,24.474731,16.039689,16.956358,24.161715,25.364791,19.43719,18.238485,17.35455,15.101981
"ENSSSCG00000040181",33.360257,30.308802,31.006297,34.114892,27.900009,26.016517,40.629435,27.07102,24.725052,28.89202,38.85787,37.496564,39.979444,22.263095,25.057866,31.949202,21.408615,38.129216,37.950102,27.644379,31.076972,22.418975,24.330264,29.871209,21.86424,30.175414,34.605908,32.23162,25.01733,33.327442,31.443531,22.605951,23.763495,34.404502,40.204148,34.605959,32.304219,26.843788,28.714336,31.020385,34.284293,33.398281,42.337345,24.957256,24.967627,25.79788,25.12889,31.564429
"ENSSSCG00000040182",52.472944,32.642952,38.389977,22.427945,22.953695,42.490827,32.687174,29.467251,47.57876,50.829466,31.402271,37.055593,39.357129,27.821955,33.607094,40.289203,37.068111,42.571363,39.353178,40.721822,38.279646,45.492412,25.401977,29.643992,37.505445,40.786687,36.80161,28.279098,29.622255,33.279217,41.456255,37.594301,37.091485,36.715701,45.700508,43.943914,24.327264,35.163294,47.999162,30.818045,51.005204,24.589673,34.939758,33.336224,34.919983,27.448999,44.364793,40.042906
"ENSSSCG00000040183",30.376109,45.570425,37.691857,45.021461,54.49184,33.021085,35.116743,42.421724,41.273433,28.538001,40.483656,38.79416,46.991413,33.221679,23.844019,28.294372,33.666699,46.456212,43.144492,37.848479,37.972745,38.144951,39.295474,44.412445,43.347777,35.490537,37.688703,53.374112,33.288681,49.456463,31.531838,43.943181,33.95593,43.175599,35.287068,37.008732,52.062065,44.260126,35.5469,39.287998,28.797259,38.929659,39.893506,55.309378,46.632034,48.678147,42.136214,31.939742
"ENSSSCG00000040184",1.668515,3.783033,2.673975,1.911025,1.656375,1.830925,2.391866,2.528335,2.43647,3.665673,2.142348,2.206232,2.313552,1.302055,0.65953,4.134668,0.512255,4.664054,2.480191,3.537515,1.390571,1.534676,1.907987,3.8316,1.587603,0.670961,3.65441,3.036788,1.402343,1.876687,0.574043,3.08971,1.529472,3.657229,2.613105,1.489155,2.295215,1.314245,2.190923,1.053471,1.614822,2.660846,3.180911,4.83241,1.310786,3.267059,0.817375,2.845841
"ENSSSCG00000040185",34.12252,32.24795,31.331456,32.730836,37.310878,44.013336,34.471965,38.400574,43.54551,38.139567,27.636964,34.263656,29.263838,33.844544,36.571528,32.985671,38.859532,31.207003,32.735302,31.513717,37.32034,40.430634,28.13093,34.972381,50.353472,44.725582,35.178458,39.851997,42.457847,39.926707,41.248697,47.941791,45.984484,35.072333,27.976673,50.770347,36.848599,40.125214,41.294916,44.28974,41.700549,39.541576,27.235511,36.235436,39.419052,34.724819,40.372707,41.750267
"ENSSSCG00000040186",37.296224,40.014112,40.037238,50.757634,69.314548,53.317435,61.946756,58.91226,44.492776,59.780671,44.787529,52.005348,38.383291,49.752142,47.841842,80.08925,64.801782,47.420457,50.245622,42.145605,52.467564,56.211411,39.773542,50.851984,78.460101,65.484908,47.397848,40.809031,72.313905,40.865006,52.294158,93.32316,63.405839,46.196862,43.737278,47.541804,65.724063,62.702937,41.191101,51.207171,57.648574,83.565018,53.658546,60.924008,62.91821,54.287122,69.685615,71.3309
"ENSSSCG00000040187",16.984769,10.26576,11.95003,19.013278,14.359867,16.061374,16.396976,14.718815,15.553342,15.678963,14.236289,15.964797,16.452322,15.617827,16.198881,12.571803,14.287335,14.035989,13.039488,12.801488,17.800948,19.838587,17.053203,15.876067,16.599211,17.548855,10.837157,15.952103,17.735967,12.686248,21.038099,10.647415,12.886643,12.8693,13.883603,12.645916,14.59772,17.768468,13.46952,11.609853,10.712204,10.309747,12.900667,10.866591,17.854041,15.441538,15.377749,10.500261
"ENSSSCG00000040188",85.721984,69.35087,91.026901,68.967983,94.971854,82.140219,71.406189,78.247298,119.93661,97.839119,68.088594,92.236202,101.91182,54.730733,69.170121,79.150953,69.449511,100.384939,97.512163,91.327028,94.872784,82.059495,99.185962,87.065313,77.839072,107.626006,84.267324,74.235933,90.021784,77.069666,60.255094,95.600334,94.388144,99.020972,101.366048,101.055497,82.861421,91.957045,97.555442,83.975797,96.005375,77.416954,109.529471,84.156211,85.540214,76.460688,69.69631,79.182389
"ENSSSCG00000040193",0.132898,0,0.240795,0.18372,0,0.591169,0.198809,0.133637,0.43645,0.829014,0.883168,0.229949,0.502384,0.421487,0,0,0.201094,0.137982,0.319939,0.428831,0.105062,0.052036,0,0.295859,0,0.287128,0.49291,0.245269,0.534861,0.734017,0.087616,0,0.198589,0.317121,0,0.141617,0.784549,0.063357,0.145792,0,0.552247,0.101845,0.122397,0,0.173147,0.294308,0.166835,0.131814
"ENSSSCG00000040194",1.094366,0.249967,1.076138,0,2.538341,1.77517,1.143832,0.123598,0.396619,1.65668,1.127263,0,1.61833,0,0.668677,0.947234,0.734859,0.420674,0.841647,0.418715,0.733252,1.010332,0.190182,0.373801,0.52423,1.257839,0.368967,1.111908,0.23817,0.417364,2.674263,0.503788,1.176909,0.098516,0.427429,1.318641,0.424001,2.162444,1.870067,0,2.036222,0.837955,0.171956,0.077695,0.800401,0.275648,2.998934,1.392603
"ENSSSCG00000040197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040198",3.525623,1.999456,4.472844,1.826052,3.852791,1.186325,1.168436,3.185926,2.710673,2.024789,3.674706,2.918285,5.011658,0.659075,4.620372,2.66104,1.18015,3.224336,3.818831,0.966666,3.125357,2.059475,1.195334,3.121351,1.365964,2.946636,2.51521,3.585718,0.608961,2.387919,1.953214,4.063062,3.57141,2.983965,2.300583,2.323469,2.455245,4.223338,3.281711,1.676778,1.980456,3.383474,1.423924,1.750102,3.068757,1.537083,1.615761,2.341805
"ENSSSCG00000040199",6.023653,6.963817,4.488533,5.11561,7.035497,5.857763,6.350331,5.407438,5.551216,6.458186,6.615667,4.543408,7.192371,4.707747,4.934156,4.011445,4.839442,5.656374,4.567365,7.452489,6.473048,8.363205,5.550598,3.75986,5.55902,5.808325,5.063854,10.286156,5.302096,4.220168,8.4346,5.762898,4.867702,5.564105,5.767272,6.537519,7.031318,5.8057,4.879642,4.919454,5.025142,5.026922,4.137326,7.262111,7.653607,6.280139,7.687542,3.981444
"ENSSSCG00000040200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040202",31.863629,22.080693,16.584546,20.329401,18.706565,27.140237,21.321492,18.654374,22.149044,24.518082,21.180958,23.72748,23.328731,22.395218,21.648551,17.833698,23.576289,25.762343,18.395879,20.325942,23.019574,31.735477,24.126777,20.413889,18.770153,27.314612,26.816709,21.849888,26.294619,20.722446,30.650433,22.802059,24.312448,15.714734,25.426817,22.66605,26.964957,24.131714,27.750303,20.937924,22.837831,16.946505,16.491096,20.473644,22.573324,25.437835,34.524651,30.779391
"ENSSSCG00000040203",17.215601,15.011394,15.21285,18.779537,10.610947,25.719826,18.683579,10.876926,25.620089,25.517033,6.653636,15.490097,15.138543,22.574256,17.92306,17.119827,13.437073,18.680635,19.314073,8.341019,13.023494,25.807556,19.952379,20.778129,13.233085,23.778889,13.481304,12.234438,22.802005,10.866864,18.331021,19.791037,20.763877,10.145637,13.23473,22.233463,18.940447,12.379183,24.669225,13.66688,17.785535,17.384145,10.075105,25.170315,14.972643,19.119525,10.154228,14.038739
"ENSSSCG00000040204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320168,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040205",6.499389,4.110411,4.158791,4.892464,3.820229,5.366808,3.388905,3.531229,5.342522,4.581197,4.653868,5.011227,6.804085,4.908147,4.889516,4.7431,4.553413,4.28166,4.096035,3.566037,3.778408,4.657658,3.094665,3.231523,3.779589,4.769806,3.983547,6.886669,3.516554,6.251543,4.528314,4.2385,6.43782,4.900131,4.237653,4.298788,3.805043,5.15013,7.683972,3.575187,5.210494,4.082461,4.900499,4.77506,4.424412,4.589249,5.640057,3.697057
"ENSSSCG00000040207",4.068746,3.413104,1.865166,2.81472,2.322513,5.736528,2.616306,1.356504,2.162162,5.626945,2.756667,3.701599,4.496533,3.008858,4.499711,3.462971,4.129563,2.341034,2.82365,3.55116,2.514375,3.856424,1.270264,0.862252,3.460301,3.953064,2.872043,2.985086,2.392938,2.306289,5.07636,3.030944,6.881345,3.782329,2.461637,2.761939,2.355175,6.046995,3.861056,4.045235,8.931435,4.029205,2.454738,3.968824,2.836394,2.8833,4.748196,2.391505
"ENSSSCG00000040208",4.957972,4.884208,4.581587,2.08698,2.732753,3.539797,3.607225,1.985278,4.14438,3.81043,4.443032,2.959847,3.055151,3.275044,2.434785,2.49647,2.194089,2.801593,1.891514,3.15074,2.548191,4.172424,1.798734,3.9932,3.085139,3.265668,4.166649,3.792573,2.470522,3.57295,1.835837,2.844511,3.442307,2.355283,3.521356,2.360974,2.627593,2.903982,5.880246,1.893873,2.604101,2.380473,2.580354,3.189113,2.749125,4.457403,2.890946,3.125797
"ENSSSCG00000040215",6.102761,4.322043,5.678132,3.095209,2.650383,5.409897,3.255581,3.273832,4.694393,5.015884,3.810299,4.822852,6.91614,4.054846,4.615909,3.539637,2.621947,5.103126,4.413354,6.510758,5.673088,5.283592,3.137718,3.482486,5.763065,5.061708,4.625659,5.806486,4.117162,4.55378,5.524708,5.453583,5.878939,4.662826,5.952268,5.378827,2.978101,4.046589,4.491583,3.789421,4.649802,3.726182,3.582479,6.158172,3.901567,3.87267,7.636667,3.758377
"ENSSSCG00000040220",28.810591,42.409349,34.614786,35.602409,39.48626,27.871593,37.169681,28.098943,33.531675,28.545734,28.400986,31.375738,30.721637,44.65664,27.919192,25.275451,24.168439,39.70556,36.25949,33.865701,32.343455,28.167435,34.566143,45.808042,37.426739,28.428359,30.650555,38.893165,36.697975,43.144621,32.763656,39.715713,27.050048,38.14103,31.676945,35.62708,30.384444,27.709955,34.515017,38.475755,24.791708,35.142175,38.223884,35.82805,30.198693,34.887459,29.021528,29.506616
"ENSSSCG00000040223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040224",0,0,0.137551,0,0,0,0.480078,0,0,0,0,0,0,0,0,0,0,0.368067,0,0,0,0,0,0,0,0,0.081377,0.139345,0.194488,0.319827,0,0.706791,0.117241,0,0.206344,0,0.085899,0,0.952529,0,0.136439,0,0,0,0,0,0,0
"ENSSSCG00000040233",0,0.5593,1.063672,0.297329,0.297703,0.933603,0,0,0,0,0.427568,0.366726,1.75448,0,0,0,0.208008,0,0.520118,0.737538,1.763852,0.330703,0,0.384433,0,0,0.203223,0.816735,0.185824,0,0,0,0,0,0,0,0,0,0,0.376319,0,0,0,0,0.576148,0.154519,0.956864,0
"ENSSSCG00000040235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040236",3.501957,7.968595,6.294803,3.899688,6.102763,2.843321,5.520173,3.076806,7.863615,4.222528,6.064863,3.946664,3.985108,5.654812,7.663851,2.618601,6.523273,6.505009,5.305489,4.979847,6.393505,6.515015,6.429365,1.893231,4.181254,4.263974,4.402159,7.48082,4.807766,10.911217,6.227217,5.483535,2.992101,6.669513,5.650334,11.977824,4.842101,10.75126,9.000448,1.582346,4.850435,7.316074,5.236661,8.795285,10.207448,5.009098,9.821133,3.290433
"ENSSSCG00000040240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040242",0,0,0,0.363386,0,0,0,0.239301,0.12668,0.080813,0,0,0,0,0.245282,0.379722,0,0.804065,0.401106,0.491476,0,0.148206,0,0.053154,0,0.640205,0.044546,0.58615,0.289246,0,0.511467,0,0.212827,0,0.286034,0,0,0,0.576158,0.58829,0.413444,0.066894,0.115213,0,0.158287,0,0,0.191105
"ENSSSCG00000040244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040252",23.543483,14.183345,15.18152,9.346796,13.211159,22.965291,12.280517,12.939002,16.797202,23.264606,12.689115,15.105988,23.003757,12.872321,17.708636,15.056489,15.36888,14.762785,14.087237,15.253644,16.236355,19.671061,8.505974,15.311934,17.676341,17.584956,13.3287,18.833106,11.655008,15.551877,20.493808,15.863095,22.49312,13.235096,15.991566,18.42503,14.808631,21.06254,18.058109,14.382384,18.916618,13.045663,11.245913,14.755648,12.975529,17.943331,22.319358,15.567357
"ENSSSCG00000040253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040257",15.941011,7.498121,9.321874,5.543303,5.508452,8.713889,6.194867,5.013718,10.796511,12.973033,8.723583,7.80766,13.959695,4.512699,9.870008,4.465409,4.514315,10.242775,9.620238,11.596454,8.697369,12.075887,3.265361,8.603577,5.589897,10.70149,7.249582,10.113931,5.046135,9.741862,9.379484,8.901997,9.730515,6.237123,10.470147,8.191751,6.958123,9.630549,11.721161,5.222648,11.353086,4.752194,7.99287,6.690568,7.598083,8.369908,12.144387,6.946137
"ENSSSCG00000040263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040264",27.014911,14.178232,23.46196,19.223607,16.17558,25.552188,17.562313,14.01804,18.314136,25.666942,22.604876,19.030431,21.628681,10.839039,18.303241,22.417954,12.923521,18.748853,20.573226,21.611287,17.777508,19.008793,11.829971,18.265903,8.49618,21.10766,24.449,24.324166,15.071191,22.262425,22.160178,16.502815,15.505829,21.420888,21.927853,15.637332,18.027459,21.361516,25.900127,14.234886,24.146782,9.385633,19.43559,13.397376,16.984087,13.5291,21.57938,18.936891
"ENSSSCG00000040265",37.473048,30.898078,37.874102,27.275137,26.925385,45.768431,36.364076,32.980061,42.63804,49.160421,37.151598,53.402924,44.845476,37.122751,30.431017,24.705634,31.58856,42.643755,40.470159,40.401678,32.754354,33.747593,22.263794,26.407572,34.875724,45.120677,32.506804,40.294684,27.923138,31.153152,33.849477,24.729049,36.801379,36.888033,45.905099,36.264077,46.543663,36.500242,39.663909,31.383127,42.039669,39.372579,33.171263,31.865173,37.268679,41.954966,42.502263,41.330713
"ENSSSCG00000040267",23.722929,42.922401,42.759128,34.120017,28.582177,22.095158,23.472955,25.86816,43.308119,20.914614,19.956302,29.629126,35.093984,38.03627,26.35279,27.460981,10.09779,67.531325,46.219424,54.39077,39.442811,30.027107,26.549064,38.681511,21.9061,25.000766,34.827432,33.141882,21.584606,18.256218,19.386723,69.395799,23.582855,53.697616,30.716709,37.394597,10.22639,19.439039,58.188855,31.956535,21.586236,28.788606,42.039111,33.962152,19.471411,21.57956,12.518959,13.464769
"ENSSSCG00000040272",2.621397,0.404467,1.318904,1.064961,1.743435,1.336024,1.669457,1.498573,1.356434,2.144584,1.499192,1.395442,3.622467,0.548953,1.458832,2.231685,2.794735,0.465884,1.885624,0.636339,0.878264,2.321623,0.672192,0.233044,1.251217,3.340129,0.67467,1.167784,1.906009,1.966294,3.741878,0.066575,2.872315,1.408371,0.694099,1.170442,1.037764,2.75552,2.044787,0.28291,2.303392,1.13145,0.4489,1.085096,1.838472,1.114332,2.716106,2.74621
"ENSSSCG00000040273",1043.62155,1220.657491,1274.033963,1949.635116,1891.253429,1480.421506,1598.077531,1320.612603,1199.685243,1171.303466,1036.195686,1265.26805,1069.067544,2308.780289,1495.748801,1731.765242,1584.713395,1038.156922,1051.776229,1074.245065,1196.809034,1323.726731,1758.856414,1861.557036,1730.945514,1540.778877,1075.329135,1285.789569,2409.215727,1430.375786,1891.856369,2187.76743,1487.179927,1256.69915,1224.809356,1228.700235,1268.392378,1317.926211,1485.100451,2423.515355,1260.486946,1735.447443,1328.979418,1779.211652,1453.482009,1464.472278,1342.801803,1489.269563
"ENSSSCG00000040275",75.077976,60.250123,67.865734,73.095909,83.088623,84.763817,77.947776,70.568345,84.587444,77.138447,57.397035,74.983633,71.347863,72.773021,68.271081,67.09552,87.589936,91.012212,97.402058,123.442268,80.204868,75.654363,79.372415,83.212667,109.207218,84.244354,73.305302,65.995972,85.863823,64.723154,73.267923,76.699273,83.169219,87.557115,68.237578,94.959023,86.116701,81.232353,80.418775,74.781446,77.278011,92.456581,104.820593,91.741649,74.652318,76.694709,76.45164,75.568783
"ENSSSCG00000040276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040278",0,0,0,0,0,0.414634,0,0,0,0.791222,0.602633,0.494759,0,0,0.410354,0,0,0,0,0,0,0.22007,0,0,0,0,0.772147,0,0,0,0,0,0.563199,0,0.337243,0,0,0,0,0,0.340676,0,0,0,0,0,0,0
"ENSSSCG00000040281",29.950934,22.055458,23.626931,20.390546,27.596437,28.060794,27.747273,29.062319,29.765254,21.535416,24.558276,19.706778,29.089722,21.136863,29.555593,23.334137,27.512294,25.01304,25.414076,21.240316,25.685335,28.993587,20.059899,27.444414,22.081351,32.40949,20.474401,30.104478,27.136913,25.558574,37.592494,26.314137,31.865954,26.304192,26.694006,29.160848,22.805552,30.913719,34.329475,21.004535,28.782301,21.877308,23.30608,24.975779,28.529394,26.563689,31.086949,25.532768
"ENSSSCG00000040283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040285",0,0,3.268779,2.265887,7.235615,3.788698,1.090581,3.625853,0,0,0,2.737024,9.062955,2.015483,0,0,0,3.988474,1.751514,5.244194,0,0,0,0,5.02365,0,8.373369,4.276362,4.109348,5.061678,7.295092,4.283348,0,3.675397,0,4.333007,0,0,5.598384,0,6.973699,4.305924,0,6.06483,3.733812,0,0,0
"ENSSSCG00000040286",39.19144,29.894517,34.782758,27.261082,40.642441,33.462428,30.562198,31.580778,30.739758,37.573896,33.441241,29.810974,36.107943,24.450847,32.640534,22.56646,28.318684,27.38885,31.14045,25.784409,33.179953,34.846119,28.721873,29.268025,34.04875,42.051694,27.34434,36.272691,33.121778,32.887204,39.912536,37.219124,29.183938,29.119249,28.02704,39.539722,27.58705,42.043572,33.425118,28.877224,32.530299,26.617819,23.536505,29.701957,36.641122,37.155028,43.046753,26.994599
"ENSSSCG00000040288",2.338271,5.799282,5.12236,4.024246,2.40152,1.218559,2.883611,3.336041,5.409181,1.463412,3.43501,6.337554,4.387813,2.406365,1.392372,4.370124,0.724922,8.088836,6.92107,7.282022,3.078747,1.445749,3.688986,5.69007,3.853152,1.511856,5.411128,3.601578,4.197126,4.337301,0.873606,4.277148,1.274956,7.678147,3.700661,2.84532,3.838405,1.351593,5.313259,1.332004,1.46426,3.706621,6.332007,7.38159,0.862712,4.409687,1.668059,4.170329
"ENSSSCG00000040291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040296",36.932999,32.331374,21.919384,34.091824,26.913419,38.591146,28.543591,17.971557,24.83581,45.084826,23.314131,36.583076,33.975649,13.464048,32.406393,10.351073,39.643202,34.887148,25.22895,50.89995,34.617117,38.369815,16.212769,18.89138,47.007841,46.515116,22.514512,37.692732,27.200512,43.276079,45.873679,39.367471,55.013788,27.954125,29.626019,30.364417,46.492017,43.539788,38.641474,34.746941,44.396256,32.299846,28.087098,30.389231,22.516262,48.033288,30.341003,36.36976
"ENSSSCG00000040300",1.640637,0.162805,0.470454,1.621257,1.714276,1.584131,0.641261,1.64929,0.968228,0.719689,1.476547,1.232242,2.82216,0.165527,1.401521,0,2.698391,0.695146,1.096544,0.950064,2.207914,2.619811,0.987264,2.61052,0.5755,3.267182,2.244367,0.975659,1.756965,1.703045,4.435034,0,2.240902,0.495298,3.187665,0.939026,1.810776,1.568591,1.42275,0.470492,1.226221,0.902129,0.793495,0.998318,0.708292,0.822823,2.630066,3.080571
"ENSSSCG00000040306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000040313",10.942659,8.20879,9.147009,6.240136,7.268148,8.279706,5.537944,6.949874,7.493068,10.033965,7.74765,9.229068,10.669337,5.735914,9.645485,5.738294,6.535782,8.53443,9.181248,7.708288,8.748907,8.803275,4.516035,8.589545,8.758815,10.860694,9.235433,10.785448,7.148007,10.788197,8.152278,6.400444,8.552282,7.393361,8.8699,8.812532,7.01786,9.16727,9.080386,6.982385,9.989159,6.274921,7.759739,7.443572,8.326862,8.41064,8.533567,8.69933
"ENSSSCG00000040315",11.959938,7.270328,10.439503,5.752056,6.032354,8.793149,5.322988,7.756746,9.426654,10.369456,7.193379,9.621382,11.737281,6.690314,9.958404,6.801101,6.497133,9.417003,6.798303,8.536075,9.533471,11.459695,2.312942,7.748342,7.176837,10.523404,6.149951,9.852194,6.80614,10.213402,9.241008,6.679244,9.405752,7.916948,7.311234,9.577649,6.304223,12.016774,16.139325,6.01558,8.910415,8.167689,8.219624,8.91515,8.998318,8.903791,13.375944,9.052187
"ENSSSCG00000040317",262.620643,395.405224,371.691976,378.934064,486.782233,740.697037,695.071427,569.862122,184.685765,331.355488,434.32917,1111.058081,243.31851,318.127879,341.711307,336.101379,675.965543,297.171569,440.457413,284.954395,1063.356104,419.678286,638.257005,176.544028,382.483688,445.14334,478.911029,391.331381,360.092272,175.113351,674.564196,428.531243,725.253672,502.853369,614.338362,561.96626,1174.865979,857.263922,147.30801,746.054025,673.030258,1767.680652,514.77685,166.990189,440.072189,485.695087,405.67607,1596.059466
"ENSSSCG00000040318",0.467273,0.752494,0.832964,0.16736,1.226628,0,0.316525,0.516994,0,0.545957,0,0,0.912505,1.011371,0,0,0,0.359037,0.585675,0.197657,0.256309,0,0,1.271535,0.906275,0,0.606891,0.281409,1.481097,0.929072,0.370558,0.222082,1.540291,0.278627,0.505134,0.934842,0,0.260849,0.467689,0,0,0,0,0,0.192483,0,1.211938,0.224593
"ENSSSCG00000040325",56.595898,56.657784,66.691861,74.69104,90.672926,78.843141,63.146106,79.741436,67.161966,68.404192,55.952812,60.433203,58.097728,96.002353,69.651757,76.360554,78.196815,65.235815,62.454392,63.076006,63.287627,79.60817,72.572502,98.363458,86.450351,75.628641,59.325337,69.751217,91.920126,68.989388,73.489875,115.069377,82.900055,63.294004,61.007361,70.426948,71.873839,61.274596,64.523024,95.003174,66.453773,103.709123,64.030335,83.67728,82.230026,66.987232,65.985485,94.359189
"ENSSSCG00000040328",5.169286,3.469513,2.146526,2.859707,2.89853,3.531183,3.406275,2.594028,3.097502,3.399574,2.85126,3.411248,4.384261,4.401306,2.967025,1.050862,3.725019,2.972816,2.709975,2.954605,2.817008,2.378037,1.791287,2.852094,3.112533,2.042059,2.432927,2.90392,2.918359,2.931365,4.681006,1.688399,3.830166,2.17953,3.372136,4.632873,2.790908,3.587221,3.494627,2.564586,3.183553,2.497774,2.311066,2.389328,2.943104,3.366216,3.20148,2.983516
"ENSSSCG00000040329",0.237925,0,0,0,0,0.043616,0.043441,0.058458,0.155718,0.123804,0.422106,0,0.176502,0,0,0,0,0.091842,0.094413,0.047498,0.023284,0,0,0.085671,0,0.287558,0.027664,0.143978,0,0.202664,0,0,0.08868,0,0.104433,0.125146,0.023001,0.084407,0.41913,0,0.106466,0,0,0.283041,0.076616,0.043988,0.111448,0
"ENSSSCG00000040333",20.593959,17.88131,16.784969,12.681682,14.866923,17.21098,12.530163,15.996848,22.712762,20.087025,17.68567,14.735426,24.629745,6.944949,9.91178,12.356795,14.601801,16.053397,23.469594,21.563028,23.030497,15.958327,12.869891,21.929089,11.87231,17.636464,17.63325,18.345265,15.912601,15.225118,14.003349,16.850965,15.279003,18.731275,15.454373,15.775971,17.06131,20.475744,14.568983,13.197535,19.275693,10.246867,22.95696,12.123843,16.290086,17.056044,23.615348,18.633617
"ENSSSCG00000040334",154.164698,97.427796,114.483261,78.417759,117.789144,93.603056,106.543829,110.762465,121.252319,130.113606,107.478327,93.554499,184.528945,64.555444,132.437907,110.861678,78.148029,91.746259,168.068892,83.238847,128.611501,105.712839,78.511572,113.276217,80.625565,148.866011,95.894377,125.902165,131.106131,142.460675,130.330998,91.298616,113.672006,148.737361,96.269854,138.92095,95.950838,112.56285,122.158171,99.410673,149.255795,65.216525,77.629879,101.925672,176.051854,114.293354,101.90184,95.736444
